nohup: ignoring input
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:83:00.0
Total memory: 11.90GiB
Free memory: 7.77GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:83:00.0)
epoch: 0, train precision: 0.565622, train loss: 159.091352, valid precision: 0.588800, valid loss: 151.171704
epoch: 25, train precision: 0.895200, train loss: 41.889918, valid precision: 0.824600, valid loss: 66.265742
epoch: 26, train precision: 0.882867, train loss: 45.476460, valid precision: 0.808000, valid loss: 72.563670
epoch: 27, train precision: 0.889933, train loss: 42.607716, valid precision: 0.821800, valid loss: 68.601196
epoch: 28, train precision: 0.894933, train loss: 41.234240, valid precision: 0.825000, valid loss: 67.637859
epoch: 29, train precision: 0.893467, train loss: 41.439502, valid precision: 0.818600, valid loss: 69.518533
epoch: 30, train precision: 0.898733, train loss: 40.473063, valid precision: 0.824200, valid loss: 65.720985
epoch: 31, train precision: 0.892156, train loss: 42.065260, valid precision: 0.812200, valid loss: 70.761336
epoch: 32, train precision: 0.900222, train loss: 39.199647, valid precision: 0.819200, valid loss: 69.487825
epoch: 33, train precision: 0.897489, train loss: 39.963428, valid precision: 0.819600, valid loss: 68.710833
epoch: 34, train precision: 0.899667, train loss: 38.604466, valid precision: 0.816400, valid loss: 70.030121
epoch: 35, train precision: 0.905267, train loss: 37.612309, valid precision: 0.820400, valid loss: 68.366136
epoch: 36, train precision: 0.905333, train loss: 36.183347, valid precision: 0.824400, valid loss: 66.804089
epoch: 37, train precision: 0.902289, train loss: 38.701297, valid precision: 0.818600, valid loss: 69.464156
epoch: 38, train precision: 0.901000, train loss: 38.528582, valid precision: 0.825000, valid loss: 69.582574
epoch: 39, train precision: 0.899778, train loss: 38.186771, valid precision: 0.819600, valid loss: 69.986712
epoch: 40, train precision: 0.904689, train loss: 37.046480, valid precision: 0.820000, valid loss: 70.120372
epoch: 41, train precision: 0.913022, train loss: 35.267583, valid precision: 0.826200, valid loss: 70.113185
epoch: 42, train precision: 0.912111, train loss: 35.212518, valid precision: 0.822200, valid loss: 70.532865
epoch: 43, train precision: 0.912978, train loss: 34.751990, valid precision: 0.823800, valid loss: 67.539109
epoch: 44, train precision: 0.917311, train loss: 34.074332, valid precision: 0.823400, valid loss: 68.620617
epoch: 45, train precision: 0.909844, train loss: 35.829601, valid precision: 0.818800, valid loss: 69.124709
epoch: 46, train precision: 0.917133, train loss: 33.304951, valid precision: 0.825800, valid loss: 68.719128
epoch: 47, train precision: 0.917244, train loss: 33.777948, valid precision: 0.829600, valid loss: 67.974987
epoch: 48, train precision: 0.913511, train loss: 33.980672, valid precision: 0.826200, valid loss: 70.323629
epoch: 49, train precision: 0.915422, train loss: 33.547054, valid precision: 0.826000, valid loss: 68.405376
epoch: 50, train precision: 0.920933, train loss: 31.845464, valid precision: 0.834000, valid loss: 66.991321
epoch: 51, train precision: 0.911667, train loss: 34.682103, valid precision: 0.826200, valid loss: 70.518835
epoch: 52, train precision: 0.908244, train loss: 35.657960, valid precision: 0.824800, valid loss: 72.110547
epoch: 53, train precision: 0.926489, train loss: 31.224824, valid precision: 0.832200, valid loss: 66.146714
epoch: 54, train precision: 0.912622, train loss: 35.168384, valid precision: 0.821400, valid loss: 72.816364
epoch: 55, train precision: 0.926356, train loss: 30.519577, valid precision: 0.835800, valid loss: 66.690243
epoch: 56, train precision: 0.913356, train loss: 34.218079, valid precision: 0.822200, valid loss: 74.332366
epoch: 57, train precision: 0.920933, train loss: 31.365423, valid precision: 0.836200, valid loss: 67.507963
epoch: 58, train precision: 0.916978, train loss: 32.574439, valid precision: 0.828400, valid loss: 71.364567
epoch: 59, train precision: 0.927333, train loss: 30.495981, valid precision: 0.835200, valid loss: 66.735609
epoch: 60, train precision: 0.922911, train loss: 30.608598, valid precision: 0.831000, valid loss: 70.655960
epoch: 61, train precision: 0.928778, train loss: 28.941664, valid precision: 0.835800, valid loss: 70.626916
epoch: 62, train precision: 0.931467, train loss: 28.567004, valid precision: 0.836400, valid loss: 70.102838
epoch: 63, train precision: 0.921511, train loss: 30.472751, valid precision: 0.831400, valid loss: 72.647255
epoch: 64, train precision: 0.926222, train loss: 29.958872, valid precision: 0.830000, valid loss: 70.725598
epoch: 65, train precision: 0.924756, train loss: 29.877854, valid precision: 0.831000, valid loss: 72.074163
epoch: 66, train precision: 0.923867, train loss: 30.462281, valid precision: 0.828400, valid loss: 70.186148
epoch: 67, train precision: 0.932422, train loss: 27.703964, valid precision: 0.834400, valid loss: 70.793286
epoch: 68, train precision: 0.933267, train loss: 27.122107, valid precision: 0.833200, valid loss: 68.745938
epoch: 69, train precision: 0.924822, train loss: 30.453811, valid precision: 0.832400, valid loss: 71.322248
epoch: 70, train precision: 0.923867, train loss: 30.309299, valid precision: 0.830400, valid loss: 70.949892
epoch: 71, train precision: 0.923933, train loss: 30.572080, valid precision: 0.827200, valid loss: 71.915816
epoch: 72, train precision: 0.933711, train loss: 27.836058, valid precision: 0.837600, valid loss: 69.329771
epoch: 73, train precision: 0.931267, train loss: 27.931501, valid precision: 0.832200, valid loss: 71.492843
epoch: 74, train precision: 0.934756, train loss: 27.453618, valid precision: 0.836800, valid loss: 69.616382
epoch: 75, train precision: 0.919067, train loss: 32.163725, valid precision: 0.821600, valid loss: 77.762003
epoch: 76, train precision: 0.931222, train loss: 28.530767, valid precision: 0.832200, valid loss: 69.466943
epoch: 77, train precision: 0.930200, train loss: 29.003378, valid precision: 0.836200, valid loss: 71.183041
epoch: 78, train precision: 0.931333, train loss: 27.403095, valid precision: 0.837000, valid loss: 71.942466
epoch: 79, train precision: 0.931467, train loss: 28.080488, valid precision: 0.827600, valid loss: 73.178690
epoch: 80, train precision: 0.928044, train loss: 29.512307, valid precision: 0.833200, valid loss: 71.818059
epoch: 81, train precision: 0.940200, train loss: 25.173427, valid precision: 0.837600, valid loss: 68.768007
epoch: 82, train precision: 0.932711, train loss: 27.975701, valid precision: 0.836600, valid loss: 71.152939
epoch: 83, train precision: 0.931267, train loss: 28.184016, valid precision: 0.837400, valid loss: 70.212530
epoch: 84, train precision: 0.934111, train loss: 27.642270, valid precision: 0.834600, valid loss: 70.684986
epoch: 85, train precision: 0.941422, train loss: 25.580225, valid precision: 0.846800, valid loss: 66.665459
epoch: 86, train precision: 0.933422, train loss: 27.608630, valid precision: 0.828400, valid loss: 72.230097
epoch: 87, train precision: 0.937533, train loss: 26.052071, valid precision: 0.841200, valid loss: 67.708441
epoch: 88, train precision: 0.930400, train loss: 28.913058, valid precision: 0.837000, valid loss: 70.816858
epoch: 89, train precision: 0.927711, train loss: 29.612191, valid precision: 0.828200, valid loss: 72.982884
epoch: 90, train precision: 0.940911, train loss: 25.509412, valid precision: 0.843800, valid loss: 68.991295
epoch: 91, train precision: 0.940911, train loss: 25.736299, valid precision: 0.838400, valid loss: 68.264937
epoch: 92, train precision: 0.931044, train loss: 27.425276, valid precision: 0.836800, valid loss: 73.195884
epoch: 93, train precision: 0.939933, train loss: 25.097472, valid precision: 0.838400, valid loss: 70.016427
epoch: 94, train precision: 0.938311, train loss: 25.938852, valid precision: 0.839000, valid loss: 71.299844
epoch: 95, train precision: 0.936267, train loss: 26.412564, valid precision: 0.836600, valid loss: 72.788568
epoch: 96, train precision: 0.942933, train loss: 25.128113, valid precision: 0.841600, valid loss: 71.689640
epoch: 97, train precision: 0.941889, train loss: 24.775840, valid precision: 0.838600, valid loss: 72.909579
epoch: 98, train precision: 0.933689, train loss: 27.141428, valid precision: 0.835000, valid loss: 73.868649
epoch: 99, train precision: 0.939711, train loss: 25.882074, valid precision: 0.837400, valid loss: 68.432889
epoch: 100, train precision: 0.939556, train loss: 24.921131, valid precision: 0.833800, valid loss: 72.113537
epoch: 101, train precision: 0.936822, train loss: 26.954568, valid precision: 0.837600, valid loss: 70.511903
epoch: 102, train precision: 0.938822, train loss: 25.694850, valid precision: 0.840000, valid loss: 73.503724
epoch: 103, train precision: 0.941200, train loss: 24.913952, valid precision: 0.839400, valid loss: 70.944836
epoch: 104, train precision: 0.933822, train loss: 27.206254, valid precision: 0.834800, valid loss: 72.639345
epoch: 105, train precision: 0.941844, train loss: 24.984052, valid precision: 0.842400, valid loss: 70.682403
epoch: 106, train precision: 0.943667, train loss: 24.571570, valid precision: 0.838400, valid loss: 72.109504
epoch: 107, train precision: 0.943689, train loss: 24.226017, valid precision: 0.836800, valid loss: 72.554762
epoch: 108, train precision: 0.942911, train loss: 24.832219, valid precision: 0.843600, valid loss: 69.405063
epoch: 109, train precision: 0.936711, train loss: 26.300659, valid precision: 0.832600, valid loss: 76.658985
epoch: 110, train precision: 0.946156, train loss: 23.398334, valid precision: 0.840800, valid loss: 70.872017
epoch: 111, train precision: 0.947267, train loss: 23.375634, valid precision: 0.843000, valid loss: 70.680614
epoch: 112, train precision: 0.946333, train loss: 23.692535, valid precision: 0.835200, valid loss: 74.014801
epoch: 113, train precision: 0.935978, train loss: 26.418306, valid precision: 0.838600, valid loss: 73.532576
epoch: 114, train precision: 0.936911, train loss: 26.592988, valid precision: 0.831200, valid loss: 77.073687
epoch: 115, train precision: 0.943600, train loss: 24.687772, valid precision: 0.841400, valid loss: 70.569557
epoch: 116, train precision: 0.947533, train loss: 23.322857, valid precision: 0.842800, valid loss: 70.499865
epoch: 117, train precision: 0.935556, train loss: 26.135483, valid precision: 0.841600, valid loss: 76.151137
epoch: 118, train precision: 0.946711, train loss: 23.888723, valid precision: 0.840600, valid loss: 71.933533
epoch: 119, train precision: 0.940444, train loss: 25.397681, valid precision: 0.837600, valid loss: 75.222434
epoch: 120, train precision: 0.944044, train loss: 23.825718, valid precision: 0.844400, valid loss: 71.806812
epoch: 121, train precision: 0.937644, train loss: 26.016898, valid precision: 0.835800, valid loss: 77.173524
epoch: 122, train precision: 0.942911, train loss: 24.597945, valid precision: 0.843200, valid loss: 72.510038
epoch: 123, train precision: 0.949089, train loss: 22.916610, valid precision: 0.840600, valid loss: 71.725155
epoch: 124, train precision: 0.947044, train loss: 23.044281, valid precision: 0.838000, valid loss: 71.816871
epoch: 125, train precision: 0.937711, train loss: 26.249561, valid precision: 0.833600, valid loss: 78.827053
epoch: 126, train precision: 0.944422, train loss: 24.130860, valid precision: 0.836000, valid loss: 73.943013
epoch: 127, train precision: 0.949556, train loss: 22.616920, valid precision: 0.842800, valid loss: 70.027274
epoch: 128, train precision: 0.940578, train loss: 24.583852, valid precision: 0.843800, valid loss: 72.221543
epoch: 129, train precision: 0.946156, train loss: 23.678255, valid precision: 0.840200, valid loss: 72.729984
epoch: 130, train precision: 0.947200, train loss: 23.077966, valid precision: 0.839400, valid loss: 72.798530
epoch: 131, train precision: 0.941956, train loss: 24.934737, valid precision: 0.843400, valid loss: 73.175910
epoch: 132, train precision: 0.949622, train loss: 22.368128, valid precision: 0.841000, valid loss: 70.075674
epoch: 133, train precision: 0.939289, train loss: 26.038944, valid precision: 0.835800, valid loss: 74.424665
epoch: 134, train precision: 0.947311, train loss: 22.613312, valid precision: 0.847800, valid loss: 70.698084
epoch: 135, train precision: 0.942733, train loss: 24.845323, valid precision: 0.840200, valid loss: 71.502303
epoch: 136, train precision: 0.944644, train loss: 24.269676, valid precision: 0.836800, valid loss: 76.340430
epoch: 137, train precision: 0.945556, train loss: 23.936741, valid precision: 0.837000, valid loss: 74.206948
epoch: 138, train precision: 0.950400, train loss: 22.289557, valid precision: 0.847800, valid loss: 70.674679
epoch: 139, train precision: 0.947178, train loss: 23.086382, valid precision: 0.844800, valid loss: 72.451320
epoch: 140, train precision: 0.947689, train loss: 22.728984, valid precision: 0.838600, valid loss: 73.099586
epoch: 141, train precision: 0.951044, train loss: 21.946568, valid precision: 0.841600, valid loss: 72.007093
epoch: 142, train precision: 0.948867, train loss: 23.000440, valid precision: 0.847200, valid loss: 71.114703
epoch: 143, train precision: 0.946800, train loss: 23.710054, valid precision: 0.837800, valid loss: 70.791213
epoch: 144, train precision: 0.953289, train loss: 21.710922, valid precision: 0.840400, valid loss: 70.019983
epoch: 145, train precision: 0.950444, train loss: 22.837317, valid precision: 0.840800, valid loss: 72.041427
epoch: 146, train precision: 0.943733, train loss: 24.026176, valid precision: 0.837800, valid loss: 73.400772
epoch: 147, train precision: 0.954244, train loss: 21.281742, valid precision: 0.840600, valid loss: 69.252046
epoch: 148, train precision: 0.949311, train loss: 22.849551, valid precision: 0.845200, valid loss: 73.416957
epoch: 149, train precision: 0.945289, train loss: 24.018719, valid precision: 0.843400, valid loss: 71.802468
epoch: 150, train precision: 0.954022, train loss: 21.095288, valid precision: 0.840600, valid loss: 72.213020
epoch: 151, train precision: 0.953289, train loss: 21.518752, valid precision: 0.850000, valid loss: 68.137300
epoch: 152, train precision: 0.950156, train loss: 23.018558, valid precision: 0.847400, valid loss: 68.356065
epoch: 153, train precision: 0.952022, train loss: 21.949571, valid precision: 0.841400, valid loss: 73.350031
epoch: 154, train precision: 0.948489, train loss: 22.835505, valid precision: 0.837200, valid loss: 73.248241
epoch: 155, train precision: 0.946800, train loss: 23.643428, valid precision: 0.841600, valid loss: 72.085032
epoch: 156, train precision: 0.953089, train loss: 21.576215, valid precision: 0.845600, valid loss: 71.759175
epoch: 157, train precision: 0.951244, train loss: 21.727730, valid precision: 0.843600, valid loss: 71.730908
epoch: 158, train precision: 0.948689, train loss: 23.222022, valid precision: 0.841600, valid loss: 74.791798
epoch: 159, train precision: 0.951600, train loss: 21.564292, valid precision: 0.841800, valid loss: 72.046355
epoch: 160, train precision: 0.948378, train loss: 23.108359, valid precision: 0.837800, valid loss: 74.533217
epoch: 161, train precision: 0.950911, train loss: 21.598083, valid precision: 0.842800, valid loss: 73.932339
epoch: 162, train precision: 0.957067, train loss: 20.365353, valid precision: 0.853000, valid loss: 70.762096
epoch: 163, train precision: 0.947311, train loss: 23.288444, valid precision: 0.845200, valid loss: 70.058559
epoch: 164, train precision: 0.948533, train loss: 22.671407, valid precision: 0.841600, valid loss: 71.301819
epoch: 165, train precision: 0.946356, train loss: 23.622913, valid precision: 0.842000, valid loss: 75.612686
epoch: 166, train precision: 0.955978, train loss: 21.192564, valid precision: 0.847600, valid loss: 69.447891
epoch: 167, train precision: 0.944956, train loss: 23.963132, valid precision: 0.843400, valid loss: 73.705357
epoch: 168, train precision: 0.949222, train loss: 22.984207, valid precision: 0.850000, valid loss: 71.138996
epoch: 169, train precision: 0.954511, train loss: 20.856483, valid precision: 0.849200, valid loss: 73.475117
epoch: 170, train precision: 0.951222, train loss: 22.425605, valid precision: 0.845000, valid loss: 73.504576
epoch: 171, train precision: 0.944178, train loss: 24.209537, valid precision: 0.842000, valid loss: 75.609317
epoch: 172, train precision: 0.950044, train loss: 22.642796, valid precision: 0.847200, valid loss: 75.636467
epoch: 173, train precision: 0.951244, train loss: 22.545784, valid precision: 0.841600, valid loss: 73.949758
epoch: 174, train precision: 0.951978, train loss: 21.947563, valid precision: 0.841800, valid loss: 76.011660
epoch: 175, train precision: 0.957400, train loss: 19.959985, valid precision: 0.849000, valid loss: 71.592225
epoch: 176, train precision: 0.953133, train loss: 21.322412, valid precision: 0.842600, valid loss: 75.115699
epoch: 177, train precision: 0.958489, train loss: 20.011073, valid precision: 0.844400, valid loss: 72.189069
epoch: 178, train precision: 0.951533, train loss: 22.250585, valid precision: 0.849800, valid loss: 72.338242
epoch: 179, train precision: 0.954667, train loss: 21.311197, valid precision: 0.843200, valid loss: 76.914032
epoch: 180, train precision: 0.953311, train loss: 21.642119, valid precision: 0.839200, valid loss: 77.065037
epoch: 181, train precision: 0.950644, train loss: 22.734994, valid precision: 0.847000, valid loss: 75.184794
epoch: 182, train precision: 0.955667, train loss: 21.001642, valid precision: 0.848800, valid loss: 73.061635
epoch: 183, train precision: 0.951000, train loss: 22.423891, valid precision: 0.847200, valid loss: 72.764879
epoch: 184, train precision: 0.951000, train loss: 22.485307, valid precision: 0.844800, valid loss: 72.676453
epoch: 185, train precision: 0.954667, train loss: 21.618133, valid precision: 0.845800, valid loss: 68.672299
epoch: 186, train precision: 0.955511, train loss: 20.844872, valid precision: 0.844800, valid loss: 73.733974
epoch: 187, train precision: 0.959022, train loss: 19.664751, valid precision: 0.850800, valid loss: 71.863317
epoch: 188, train precision: 0.949933, train loss: 23.110973, valid precision: 0.836800, valid loss: 74.149508
epoch: 189, train precision: 0.957422, train loss: 19.888821, valid precision: 0.849400, valid loss: 71.972604
epoch: 190, train precision: 0.951289, train loss: 22.368097, valid precision: 0.846800, valid loss: 73.706664
epoch: 191, train precision: 0.951689, train loss: 22.593849, valid precision: 0.849200, valid loss: 70.576181
epoch: 192, train precision: 0.953356, train loss: 21.558417, valid precision: 0.852000, valid loss: 71.835265
epoch: 193, train precision: 0.950600, train loss: 23.402457, valid precision: 0.841200, valid loss: 73.247753
epoch: 194, train precision: 0.956978, train loss: 20.672401, valid precision: 0.846800, valid loss: 73.999048
epoch: 195, train precision: 0.954978, train loss: 21.483971, valid precision: 0.843600, valid loss: 73.209168
epoch: 196, train precision: 0.952378, train loss: 22.491423, valid precision: 0.841600, valid loss: 75.458921
epoch: 197, train precision: 0.957733, train loss: 19.974525, valid precision: 0.856400, valid loss: 71.858966
epoch: 198, train precision: 0.952044, train loss: 22.522759, valid precision: 0.849400, valid loss: 71.221459
epoch: 199, train precision: 0.961022, train loss: 19.366157, valid precision: 0.851200, valid loss: 75.515664
epoch: 200, train precision: 0.953822, train loss: 22.115417, valid precision: 0.839000, valid loss: 78.134311
epoch: 201, train precision: 0.952556, train loss: 21.539351, valid precision: 0.840200, valid loss: 77.265607
epoch: 202, train precision: 0.954356, train loss: 21.515439, valid precision: 0.843800, valid loss: 78.464953
epoch: 203, train precision: 0.954578, train loss: 21.760616, valid precision: 0.842600, valid loss: 75.602479
epoch: 204, train precision: 0.958289, train loss: 20.645014, valid precision: 0.847000, valid loss: 74.775789
epoch: 205, train precision: 0.952756, train loss: 21.978709, valid precision: 0.844000, valid loss: 75.194088
epoch: 206, train precision: 0.949489, train loss: 23.234546, valid precision: 0.844400, valid loss: 76.510180
epoch: 207, train precision: 0.954422, train loss: 21.177053, valid precision: 0.849600, valid loss: 73.329782
epoch: 208, train precision: 0.955311, train loss: 21.166693, valid precision: 0.844200, valid loss: 78.456957
epoch: 209, train precision: 0.950222, train loss: 22.578374, valid precision: 0.841800, valid loss: 77.997741
epoch: 210, train precision: 0.955222, train loss: 21.359582, valid precision: 0.841400, valid loss: 76.999447
epoch: 211, train precision: 0.948800, train loss: 23.396177, valid precision: 0.838000, valid loss: 78.814202
epoch: 212, train precision: 0.951867, train loss: 22.370294, valid precision: 0.840200, valid loss: 77.279279
epoch: 213, train precision: 0.956622, train loss: 20.880347, valid precision: 0.844400, valid loss: 76.080936
epoch: 214, train precision: 0.951800, train loss: 22.393758, valid precision: 0.840200, valid loss: 78.876421
epoch: 215, train precision: 0.954778, train loss: 21.186724, valid precision: 0.843400, valid loss: 76.091368
epoch: 216, train precision: 0.951444, train loss: 22.192330, valid precision: 0.842800, valid loss: 78.745227
epoch: 217, train precision: 0.955622, train loss: 21.248828, valid precision: 0.846600, valid loss: 73.936942
epoch: 218, train precision: 0.959978, train loss: 20.155904, valid precision: 0.850000, valid loss: 75.542131
epoch: 219, train precision: 0.956400, train loss: 20.789241, valid precision: 0.844400, valid loss: 76.673707
epoch: 220, train precision: 0.954533, train loss: 21.821205, valid precision: 0.840000, valid loss: 76.080251
epoch: 221, train precision: 0.952800, train loss: 22.611656, valid precision: 0.839400, valid loss: 75.359113
epoch: 222, train precision: 0.957289, train loss: 20.308271, valid precision: 0.844400, valid loss: 77.427546
epoch: 223, train precision: 0.959956, train loss: 19.591250, valid precision: 0.842400, valid loss: 78.035694
epoch: 224, train precision: 0.956156, train loss: 20.979346, valid precision: 0.844200, valid loss: 78.769487
epoch: 225, train precision: 0.960867, train loss: 19.617991, valid precision: 0.845600, valid loss: 77.073660
epoch: 226, train precision: 0.955533, train loss: 21.092079, valid precision: 0.842000, valid loss: 77.198834
epoch: 227, train precision: 0.952578, train loss: 22.329846, valid precision: 0.837800, valid loss: 82.777163
epoch: 228, train precision: 0.960400, train loss: 19.500300, valid precision: 0.845200, valid loss: 76.535068
epoch: 229, train precision: 0.960467, train loss: 19.650071, valid precision: 0.850000, valid loss: 75.808746
epoch: 230, train precision: 0.956222, train loss: 21.358064, valid precision: 0.841800, valid loss: 78.466079
epoch: 231, train precision: 0.948556, train loss: 23.489020, valid precision: 0.838600, valid loss: 81.687282
epoch: 232, train precision: 0.956889, train loss: 20.686464, valid precision: 0.844200, valid loss: 79.666435
epoch: 233, train precision: 0.958756, train loss: 20.392876, valid precision: 0.844000, valid loss: 75.556846
epoch: 234, train precision: 0.953444, train loss: 22.015101, valid precision: 0.847400, valid loss: 77.560498
epoch: 235, train precision: 0.956156, train loss: 21.069400, valid precision: 0.845400, valid loss: 77.066072
epoch: 236, train precision: 0.958022, train loss: 20.609239, valid precision: 0.847600, valid loss: 77.479783
epoch: 237, train precision: 0.955022, train loss: 21.449566, valid precision: 0.840400, valid loss: 76.973946
epoch: 238, train precision: 0.962089, train loss: 19.412289, valid precision: 0.839800, valid loss: 79.229805
epoch: 239, train precision: 0.954000, train loss: 21.923481, valid precision: 0.836600, valid loss: 86.750165
epoch: 240, train precision: 0.955711, train loss: 20.466705, valid precision: 0.842600, valid loss: 81.773025
epoch: 241, train precision: 0.957356, train loss: 20.659011, valid precision: 0.845400, valid loss: 79.175529
epoch: 242, train precision: 0.957867, train loss: 20.353301, valid precision: 0.843000, valid loss: 79.179504
epoch: 243, train precision: 0.959311, train loss: 19.931219, valid precision: 0.850000, valid loss: 77.721263
epoch: 244, train precision: 0.958511, train loss: 20.629020, valid precision: 0.844400, valid loss: 76.394535
