nohup: ignoring input
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:83:00.0
Total memory: 11.90GiB
Free memory: 5.98GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:83:00.0)
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 3289 get requests, put_count=3282 evicted_count=1000 eviction_rate=0.304692 and unsatisfied allocation rate=0.336576
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:259] Raising pool_size_limit_ from 100 to 110
epoch{0}, iter[352], train loss: 245.230523, valid precision: 0.358000, valid loss: 219.618176
epoch{179}, iter[63360], train loss: 38.437664, valid precision: 0.862800, valid loss: 72.201741
epoch{180}, iter[63712], train loss: 38.883523, valid precision: 0.861000, valid loss: 71.328538
epoch{181}, iter[64064], train loss: 38.598815, valid precision: 0.862000, valid loss: 71.166788
epoch{182}, iter[64416], train loss: 38.112831, valid precision: 0.863000, valid loss: 70.983973
epoch{183}, iter[64768], train loss: 38.274344, valid precision: 0.863400, valid loss: 71.263455
epoch{184}, iter[65120], train loss: 37.834980, valid precision: 0.860200, valid loss: 74.427527
epoch{185}, iter[65472], train loss: 38.765574, valid precision: 0.861400, valid loss: 71.221292
epoch{186}, iter[65824], train loss: 37.562037, valid precision: 0.863200, valid loss: 72.398665
epoch{187}, iter[66176], train loss: 37.500226, valid precision: 0.856200, valid loss: 74.685844
epoch{188}, iter[66528], train loss: 37.588453, valid precision: 0.862000, valid loss: 70.320449
epoch{189}, iter[66880], train loss: 37.128325, valid precision: 0.862600, valid loss: 72.046963
epoch{190}, iter[67232], train loss: 37.299504, valid precision: 0.854600, valid loss: 73.496088
epoch{191}, iter[67584], train loss: 37.623982, valid precision: 0.861200, valid loss: 72.525487
epoch{192}, iter[67936], train loss: 37.836219, valid precision: 0.864000, valid loss: 72.503090
epoch{193}, iter[68288], train loss: 37.454121, valid precision: 0.861200, valid loss: 72.116595
epoch{194}, iter[68640], train loss: 37.396400, valid precision: 0.868000, valid loss: 70.130033
epoch{195}, iter[68992], train loss: 37.574359, valid precision: 0.866000, valid loss: 70.321201
epoch{196}, iter[69344], train loss: 37.172894, valid precision: 0.867000, valid loss: 70.040863
epoch{197}, iter[69696], train loss: 36.774338, valid precision: 0.863800, valid loss: 71.529368
epoch{198}, iter[70048], train loss: 37.084312, valid precision: 0.859400, valid loss: 75.572753
epoch{199}, iter[70400], train loss: 37.233687, valid precision: 0.862400, valid loss: 72.047783
epoch{200}, iter[70752], train loss: 37.107567, valid precision: 0.865600, valid loss: 72.023784
epoch{201}, iter[71104], train loss: 36.708805, valid precision: 0.867000, valid loss: 70.250220
epoch{202}, iter[71456], train loss: 36.121169, valid precision: 0.863800, valid loss: 73.936392
epoch{203}, iter[71808], train loss: 36.610104, valid precision: 0.861200, valid loss: 71.355482
epoch{204}, iter[72160], train loss: 36.463221, valid precision: 0.859200, valid loss: 73.511997
epoch{205}, iter[72512], train loss: 36.690007, valid precision: 0.859600, valid loss: 73.829199
epoch{206}, iter[72864], train loss: 36.150584, valid precision: 0.861800, valid loss: 72.867252
epoch{207}, iter[73216], train loss: 36.574365, valid precision: 0.858800, valid loss: 73.281426
epoch{208}, iter[73568], train loss: 36.396151, valid precision: 0.858000, valid loss: 73.964050
epoch{209}, iter[73920], train loss: 36.375894, valid precision: 0.855400, valid loss: 74.016616
epoch{210}, iter[74272], train loss: 35.906115, valid precision: 0.858000, valid loss: 76.098995
epoch{211}, iter[74624], train loss: 36.125383, valid precision: 0.858000, valid loss: 74.736060
epoch{212}, iter[74976], train loss: 36.527786, valid precision: 0.857000, valid loss: 72.820680
epoch{213}, iter[75328], train loss: 36.379194, valid precision: 0.855200, valid loss: 73.901932
epoch{214}, iter[75680], train loss: 35.680823, valid precision: 0.859200, valid loss: 72.481503
epoch{215}, iter[76032], train loss: 36.183446, valid precision: 0.858600, valid loss: 72.134871
epoch{216}, iter[76384], train loss: 35.676477, valid precision: 0.865200, valid loss: 72.103910
epoch{217}, iter[76736], train loss: 35.717890, valid precision: 0.861800, valid loss: 72.868133
epoch{218}, iter[77088], train loss: 36.044083, valid precision: 0.860400, valid loss: 74.729016
epoch{219}, iter[77440], train loss: 36.057090, valid precision: 0.864200, valid loss: 73.279538
epoch{220}, iter[77792], train loss: 35.996810, valid precision: 0.860000, valid loss: 73.694557
epoch{221}, iter[78144], train loss: 35.777128, valid precision: 0.860800, valid loss: 74.712655
epoch{222}, iter[78496], train loss: 36.176526, valid precision: 0.863200, valid loss: 72.086174
epoch{223}, iter[78848], train loss: 35.487294, valid precision: 0.863200, valid loss: 71.568299
epoch{224}, iter[79200], train loss: 35.418915, valid precision: 0.857000, valid loss: 72.878653
epoch{225}, iter[79552], train loss: 35.653238, valid precision: 0.865600, valid loss: 70.665532
epoch{226}, iter[79904], train loss: 34.917153, valid precision: 0.868000, valid loss: 71.946434
epoch{227}, iter[80256], train loss: 35.921469, valid precision: 0.859200, valid loss: 73.656746
epoch{228}, iter[80608], train loss: 35.437981, valid precision: 0.863400, valid loss: 73.402618
epoch{229}, iter[80960], train loss: 35.585256, valid precision: 0.867800, valid loss: 72.032964
epoch{230}, iter[81312], train loss: 36.091863, valid precision: 0.861800, valid loss: 71.572897
epoch{231}, iter[81664], train loss: 35.275210, valid precision: 0.860800, valid loss: 73.139564
epoch{232}, iter[82016], train loss: 35.312745, valid precision: 0.865400, valid loss: 71.392780
epoch{233}, iter[82368], train loss: 34.559155, valid precision: 0.861200, valid loss: 74.321087
epoch{234}, iter[82720], train loss: 35.077628, valid precision: 0.864200, valid loss: 72.475369
epoch{235}, iter[83072], train loss: 35.090703, valid precision: 0.860800, valid loss: 73.272259
epoch{236}, iter[83424], train loss: 34.940375, valid precision: 0.867000, valid loss: 72.544807
epoch{237}, iter[83776], train loss: 35.347043, valid precision: 0.861200, valid loss: 73.245894
epoch{238}, iter[84128], train loss: 34.960247, valid precision: 0.866600, valid loss: 71.620916
epoch{239}, iter[84480], train loss: 34.393287, valid precision: 0.867400, valid loss: 73.779848
epoch{240}, iter[84832], train loss: 35.069700, valid precision: 0.864000, valid loss: 73.254607
epoch{241}, iter[85184], train loss: 34.810260, valid precision: 0.860800, valid loss: 74.395128
epoch{242}, iter[85536], train loss: 34.886631, valid precision: 0.863200, valid loss: 72.785112
epoch{243}, iter[85888], train loss: 35.021054, valid precision: 0.858600, valid loss: 74.605441
epoch{244}, iter[86240], train loss: 34.856950, valid precision: 0.862000, valid loss: 73.998102
epoch{245}, iter[86592], train loss: 34.632552, valid precision: 0.859800, valid loss: 74.918191
epoch{246}, iter[86944], train loss: 34.646660, valid precision: 0.859000, valid loss: 76.191396
epoch{247}, iter[87296], train loss: 35.211004, valid precision: 0.867200, valid loss: 70.471598
epoch{248}, iter[87648], train loss: 34.287227, valid precision: 0.863200, valid loss: 73.410211
epoch{249}, iter[88000], train loss: 34.715545, valid precision: 0.858600, valid loss: 72.986865
epoch{250}, iter[88352], train loss: 34.226253, valid precision: 0.857000, valid loss: 74.310142
epoch{251}, iter[88704], train loss: 34.377032, valid precision: 0.863000, valid loss: 73.612743
epoch{252}, iter[89056], train loss: 34.911279, valid precision: 0.863200, valid loss: 72.183034
epoch{253}, iter[89408], train loss: 34.880453, valid precision: 0.861200, valid loss: 71.867777
epoch{254}, iter[89760], train loss: 34.603200, valid precision: 0.862400, valid loss: 73.533417
epoch{255}, iter[90112], train loss: 34.477582, valid precision: 0.865600, valid loss: 74.015188
epoch{256}, iter[90464], train loss: 34.506660, valid precision: 0.862600, valid loss: 72.209799
epoch{257}, iter[90816], train loss: 34.508620, valid precision: 0.860600, valid loss: 73.763687
epoch{258}, iter[91168], train loss: 34.888326, valid precision: 0.862400, valid loss: 72.245137
epoch{259}, iter[91520], train loss: 34.726622, valid precision: 0.866600, valid loss: 71.809640
