nohup: ignoring input
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:83:00.0
Total memory: 11.90GiB
Free memory: 3.19GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:83:00.0)
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 7700 get requests, put_count=7684 evicted_count=1000 eviction_rate=0.130141 and unsatisfied allocation rate=0.144935
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:259] Raising pool_size_limit_ from 100 to 110
epoch{0}, iter[352], train loss: 234.774007, valid precision: 0.427200, valid loss: 196.702932
epoch{26}, iter[9504], train loss: 68.661579, valid precision: 0.826800, valid loss: 68.167804
epoch{27}, iter[9856], train loss: 67.479252, valid precision: 0.827200, valid loss: 68.874877
epoch{28}, iter[10208], train loss: 66.643094, valid precision: 0.823800, valid loss: 70.824984
epoch{29}, iter[10560], train loss: 66.833845, valid precision: 0.826000, valid loss: 69.346034
epoch{30}, iter[10912], train loss: 65.772988, valid precision: 0.824400, valid loss: 70.041090
epoch{31}, iter[11264], train loss: 64.759957, valid precision: 0.823600, valid loss: 67.915798
epoch{32}, iter[11616], train loss: 64.658228, valid precision: 0.832200, valid loss: 68.763632
epoch{33}, iter[11968], train loss: 63.601733, valid precision: 0.830600, valid loss: 67.899334
epoch{34}, iter[12320], train loss: 62.509418, valid precision: 0.830000, valid loss: 67.965634
epoch{35}, iter[12672], train loss: 62.397664, valid precision: 0.832000, valid loss: 68.645323
epoch{36}, iter[13024], train loss: 61.835221, valid precision: 0.834200, valid loss: 66.603766
epoch{37}, iter[13376], train loss: 61.314928, valid precision: 0.834600, valid loss: 66.626409
epoch{38}, iter[13728], train loss: 61.031229, valid precision: 0.834200, valid loss: 67.861613
epoch{39}, iter[14080], train loss: 60.693143, valid precision: 0.839600, valid loss: 68.578895
epoch{40}, iter[14432], train loss: 60.457250, valid precision: 0.836600, valid loss: 66.081902
epoch{41}, iter[14784], train loss: 59.777979, valid precision: 0.836400, valid loss: 66.871255
epoch{42}, iter[15136], train loss: 59.082967, valid precision: 0.838800, valid loss: 68.044240
epoch{43}, iter[15488], train loss: 59.462248, valid precision: 0.841400, valid loss: 65.926581
epoch{44}, iter[15840], train loss: 58.621235, valid precision: 0.835600, valid loss: 67.856098
epoch{45}, iter[16192], train loss: 58.598717, valid precision: 0.835800, valid loss: 67.531274
epoch{46}, iter[16544], train loss: 57.722428, valid precision: 0.828600, valid loss: 71.307422
epoch{47}, iter[16896], train loss: 58.074083, valid precision: 0.838800, valid loss: 66.764086
epoch{48}, iter[17248], train loss: 56.966751, valid precision: 0.839400, valid loss: 65.920910
epoch{49}, iter[17600], train loss: 57.137715, valid precision: 0.841000, valid loss: 66.728236
epoch{50}, iter[17952], train loss: 57.256995, valid precision: 0.842200, valid loss: 67.155208
epoch{51}, iter[18304], train loss: 56.942366, valid precision: 0.849600, valid loss: 65.772517
epoch{52}, iter[18656], train loss: 56.535682, valid precision: 0.842200, valid loss: 65.362742
epoch{53}, iter[19008], train loss: 56.325174, valid precision: 0.842400, valid loss: 67.509824
epoch{54}, iter[19360], train loss: 55.732402, valid precision: 0.837800, valid loss: 68.042691
epoch{55}, iter[19712], train loss: 55.401183, valid precision: 0.846200, valid loss: 67.350826
epoch{56}, iter[20064], train loss: 55.790959, valid precision: 0.840000, valid loss: 67.090228
epoch{57}, iter[20416], train loss: 55.729360, valid precision: 0.845400, valid loss: 66.511802
epoch{58}, iter[20768], train loss: 54.867439, valid precision: 0.849600, valid loss: 65.343400
epoch{59}, iter[21120], train loss: 54.996218, valid precision: 0.846800, valid loss: 64.817626
epoch{60}, iter[21472], train loss: 53.988785, valid precision: 0.844200, valid loss: 65.553061
epoch{61}, iter[21824], train loss: 54.158440, valid precision: 0.848800, valid loss: 66.056842
epoch{62}, iter[22176], train loss: 54.720510, valid precision: 0.853600, valid loss: 64.861599
epoch{63}, iter[22528], train loss: 53.698697, valid precision: 0.848400, valid loss: 65.676303
epoch{64}, iter[22880], train loss: 53.588309, valid precision: 0.842800, valid loss: 67.966015
epoch{65}, iter[23232], train loss: 54.188836, valid precision: 0.846800, valid loss: 67.041049
epoch{66}, iter[23584], train loss: 53.011226, valid precision: 0.844600, valid loss: 68.352434
epoch{67}, iter[23936], train loss: 53.375651, valid precision: 0.847200, valid loss: 66.740610
epoch{68}, iter[24288], train loss: 53.470441, valid precision: 0.849000, valid loss: 67.926243
epoch{69}, iter[24640], train loss: 53.544883, valid precision: 0.851800, valid loss: 64.396421
epoch{70}, iter[24992], train loss: 53.390203, valid precision: 0.850800, valid loss: 65.206817
epoch{71}, iter[25344], train loss: 52.604366, valid precision: 0.851600, valid loss: 65.585989
epoch{72}, iter[25696], train loss: 52.313582, valid precision: 0.846600, valid loss: 67.408496
epoch{73}, iter[26048], train loss: 52.198610, valid precision: 0.847200, valid loss: 67.510376
epoch{74}, iter[26400], train loss: 51.812270, valid precision: 0.844200, valid loss: 68.505635
epoch{75}, iter[26752], train loss: 52.108593, valid precision: 0.848400, valid loss: 66.429301
epoch{76}, iter[27104], train loss: 51.637511, valid precision: 0.849400, valid loss: 68.065155
epoch{77}, iter[27456], train loss: 51.283369, valid precision: 0.850800, valid loss: 67.180961
epoch{78}, iter[27808], train loss: 51.089440, valid precision: 0.850600, valid loss: 67.100580
epoch{79}, iter[28160], train loss: 51.782450, valid precision: 0.847200, valid loss: 67.168097
epoch{80}, iter[28512], train loss: 51.268008, valid precision: 0.851400, valid loss: 67.706144
epoch{81}, iter[28864], train loss: 51.282928, valid precision: 0.849400, valid loss: 68.051174
epoch{82}, iter[29216], train loss: 50.626426, valid precision: 0.843400, valid loss: 70.803936
epoch{83}, iter[29568], train loss: 50.999735, valid precision: 0.853800, valid loss: 67.594852
epoch{84}, iter[29920], train loss: 49.994455, valid precision: 0.850200, valid loss: 67.016596
epoch{85}, iter[30272], train loss: 50.050415, valid precision: 0.853200, valid loss: 66.856094
epoch{86}, iter[30624], train loss: 50.826893, valid precision: 0.855600, valid loss: 67.310526
epoch{87}, iter[30976], train loss: 50.097895, valid precision: 0.854200, valid loss: 67.893655
epoch{88}, iter[31328], train loss: 50.203726, valid precision: 0.858600, valid loss: 66.808732
epoch{89}, iter[31680], train loss: 49.813452, valid precision: 0.854000, valid loss: 66.436354
epoch{90}, iter[32032], train loss: 49.633578, valid precision: 0.853600, valid loss: 68.612147
epoch{91}, iter[32384], train loss: 50.066414, valid precision: 0.852800, valid loss: 68.585425
epoch{92}, iter[32736], train loss: 49.823201, valid precision: 0.855000, valid loss: 67.707151
epoch{93}, iter[33088], train loss: 50.095531, valid precision: 0.855000, valid loss: 65.305779
epoch{94}, iter[33440], train loss: 48.646748, valid precision: 0.855800, valid loss: 66.869497
epoch{95}, iter[33792], train loss: 50.037430, valid precision: 0.848600, valid loss: 68.749552
epoch{96}, iter[34144], train loss: 49.664285, valid precision: 0.858200, valid loss: 65.855462
epoch{97}, iter[34496], train loss: 48.754083, valid precision: 0.854800, valid loss: 67.324470
epoch{98}, iter[34848], train loss: 49.040533, valid precision: 0.855600, valid loss: 65.901764
epoch{99}, iter[35200], train loss: 49.293837, valid precision: 0.863400, valid loss: 66.593769
epoch{100}, iter[35552], train loss: 49.322773, valid precision: 0.852200, valid loss: 67.682871
epoch{101}, iter[35904], train loss: 49.102656, valid precision: 0.856800, valid loss: 66.259833
epoch{102}, iter[36256], train loss: 49.049484, valid precision: 0.858400, valid loss: 67.473727
epoch{103}, iter[36608], train loss: 49.032188, valid precision: 0.860400, valid loss: 64.183329
epoch{104}, iter[36960], train loss: 48.209413, valid precision: 0.859000, valid loss: 67.737412
epoch{105}, iter[37312], train loss: 48.599552, valid precision: 0.862200, valid loss: 65.264268
epoch{106}, iter[37664], train loss: 48.486443, valid precision: 0.858400, valid loss: 65.996873
epoch{107}, iter[38016], train loss: 48.671596, valid precision: 0.858200, valid loss: 67.617010
epoch{108}, iter[38368], train loss: 48.580678, valid precision: 0.858000, valid loss: 67.628673
epoch{109}, iter[38720], train loss: 47.862720, valid precision: 0.859200, valid loss: 66.819278
epoch{110}, iter[39072], train loss: 48.323683, valid precision: 0.852800, valid loss: 66.882955
epoch{111}, iter[39424], train loss: 47.303410, valid precision: 0.853400, valid loss: 67.843660
epoch{112}, iter[39776], train loss: 47.788640, valid precision: 0.859000, valid loss: 66.676905
epoch{113}, iter[40128], train loss: 47.892470, valid precision: 0.862000, valid loss: 66.151248
epoch{114}, iter[40480], train loss: 48.603898, valid precision: 0.856400, valid loss: 67.121515
epoch{115}, iter[40832], train loss: 47.357578, valid precision: 0.852600, valid loss: 68.129313
epoch{116}, iter[41184], train loss: 47.900925, valid precision: 0.862400, valid loss: 65.877429
epoch{117}, iter[41536], train loss: 47.119285, valid precision: 0.852600, valid loss: 68.071033
epoch{118}, iter[41888], train loss: 47.771988, valid precision: 0.862800, valid loss: 66.206601
epoch{119}, iter[42240], train loss: 47.964372, valid precision: 0.854400, valid loss: 67.498719
epoch{120}, iter[42592], train loss: 47.577812, valid precision: 0.854800, valid loss: 68.054572
epoch{121}, iter[42944], train loss: 47.450468, valid precision: 0.860200, valid loss: 68.224109
epoch{122}, iter[43296], train loss: 47.534238, valid precision: 0.858200, valid loss: 67.494634
epoch{123}, iter[43648], train loss: 47.353387, valid precision: 0.857400, valid loss: 68.840123
epoch{124}, iter[44000], train loss: 46.865434, valid precision: 0.854600, valid loss: 69.579679
epoch{125}, iter[44352], train loss: 45.986225, valid precision: 0.859200, valid loss: 67.848160
epoch{126}, iter[44704], train loss: 47.662028, valid precision: 0.860200, valid loss: 66.035357
epoch{127}, iter[45056], train loss: 46.990710, valid precision: 0.860000, valid loss: 66.590658
epoch{128}, iter[45408], train loss: 46.980715, valid precision: 0.863200, valid loss: 66.511152
epoch{129}, iter[45760], train loss: 46.903567, valid precision: 0.860600, valid loss: 67.047666
epoch{130}, iter[46112], train loss: 47.230551, valid precision: 0.857200, valid loss: 68.624876
epoch{131}, iter[46464], train loss: 46.469034, valid precision: 0.861400, valid loss: 67.985332
epoch{132}, iter[46816], train loss: 46.804046, valid precision: 0.859800, valid loss: 67.447834
epoch{133}, iter[47168], train loss: 46.527299, valid precision: 0.858400, valid loss: 67.721249
epoch{134}, iter[47520], train loss: 46.040578, valid precision: 0.859200, valid loss: 68.220906
epoch{135}, iter[47872], train loss: 46.763183, valid precision: 0.858200, valid loss: 69.343880
epoch{136}, iter[48224], train loss: 46.905768, valid precision: 0.857800, valid loss: 68.278590
epoch{137}, iter[48576], train loss: 46.504349, valid precision: 0.856800, valid loss: 68.041858
epoch{138}, iter[48928], train loss: 45.875232, valid precision: 0.854400, valid loss: 69.188455
epoch{139}, iter[49280], train loss: 46.626997, valid precision: 0.861200, valid loss: 66.780738
epoch{140}, iter[49632], train loss: 46.550866, valid precision: 0.858000, valid loss: 69.619343
epoch{141}, iter[49984], train loss: 46.504044, valid precision: 0.866600, valid loss: 67.712681
epoch{142}, iter[50336], train loss: 41.313449, valid precision: 0.866000, valid loss: 66.052593
epoch{143}, iter[50688], train loss: 40.136452, valid precision: 0.871800, valid loss: 65.494923
epoch{144}, iter[51040], train loss: 39.217072, valid precision: 0.867200, valid loss: 67.239924
epoch{145}, iter[51392], train loss: 39.256270, valid precision: 0.870600, valid loss: 66.044423
epoch{146}, iter[51744], train loss: 38.547223, valid precision: 0.863800, valid loss: 66.917367
epoch{147}, iter[52096], train loss: 38.152794, valid precision: 0.863400, valid loss: 68.591463
epoch{148}, iter[52448], train loss: 38.272208, valid precision: 0.864800, valid loss: 66.794066
epoch{149}, iter[52800], train loss: 37.833959, valid precision: 0.867000, valid loss: 68.822509
epoch{150}, iter[53152], train loss: 37.818735, valid precision: 0.869400, valid loss: 67.241315
epoch{151}, iter[53504], train loss: 37.775822, valid precision: 0.867200, valid loss: 68.513188
epoch{152}, iter[53856], train loss: 37.070710, valid precision: 0.864800, valid loss: 67.421819
epoch{153}, iter[54208], train loss: 37.192659, valid precision: 0.865000, valid loss: 67.388122
epoch{154}, iter[54560], train loss: 37.051254, valid precision: 0.869200, valid loss: 67.037009
epoch{155}, iter[54912], train loss: 36.377952, valid precision: 0.869200, valid loss: 67.189184
epoch{156}, iter[55264], train loss: 35.668182, valid precision: 0.862400, valid loss: 67.782370
epoch{157}, iter[55616], train loss: 36.607066, valid precision: 0.861400, valid loss: 68.633043
epoch{158}, iter[55968], train loss: 35.864709, valid precision: 0.866600, valid loss: 68.090630
epoch{159}, iter[56320], train loss: 36.810300, valid precision: 0.867400, valid loss: 67.665535
epoch{160}, iter[56672], train loss: 36.406487, valid precision: 0.868400, valid loss: 65.331705
epoch{161}, iter[57024], train loss: 36.203775, valid precision: 0.863400, valid loss: 68.007057
epoch{162}, iter[57376], train loss: 35.880632, valid precision: 0.866600, valid loss: 68.391385
epoch{163}, iter[57728], train loss: 35.534953, valid precision: 0.858000, valid loss: 71.918001
epoch{164}, iter[58080], train loss: 35.821970, valid precision: 0.865400, valid loss: 68.674524
epoch{165}, iter[58432], train loss: 35.462980, valid precision: 0.864200, valid loss: 68.774425
epoch{166}, iter[58784], train loss: 35.133331, valid precision: 0.863600, valid loss: 68.077845
epoch{167}, iter[59136], train loss: 35.068233, valid precision: 0.860800, valid loss: 67.869586
epoch{168}, iter[59488], train loss: 35.397083, valid precision: 0.868600, valid loss: 66.448169
epoch{169}, iter[59840], train loss: 35.005926, valid precision: 0.864400, valid loss: 68.460120
epoch{170}, iter[60192], train loss: 35.570167, valid precision: 0.868600, valid loss: 68.433514
epoch{171}, iter[60544], train loss: 34.548852, valid precision: 0.862000, valid loss: 69.732445
epoch{172}, iter[60896], train loss: 34.420417, valid precision: 0.865200, valid loss: 70.247045
epoch{173}, iter[61248], train loss: 35.348074, valid precision: 0.866200, valid loss: 68.031535
epoch{174}, iter[61600], train loss: 35.001058, valid precision: 0.860400, valid loss: 71.362670
epoch{175}, iter[61952], train loss: 34.078453, valid precision: 0.862600, valid loss: 71.881320
epoch{176}, iter[62304], train loss: 35.021274, valid precision: 0.865000, valid loss: 68.942173
epoch{177}, iter[62656], train loss: 34.470696, valid precision: 0.864000, valid loss: 68.325706
epoch{178}, iter[63008], train loss: 34.295266, valid precision: 0.866200, valid loss: 69.209191
epoch{179}, iter[63360], train loss: 34.511270, valid precision: 0.867600, valid loss: 68.619782
epoch{180}, iter[63712], train loss: 34.906640, valid precision: 0.867400, valid loss: 68.483089
epoch{181}, iter[64064], train loss: 34.192219, valid precision: 0.864200, valid loss: 69.068611
epoch{182}, iter[64416], train loss: 34.398326, valid precision: 0.871200, valid loss: 66.568116
epoch{183}, iter[64768], train loss: 34.310129, valid precision: 0.867600, valid loss: 68.132403
epoch{184}, iter[65120], train loss: 33.629428, valid precision: 0.869600, valid loss: 68.995248
epoch{185}, iter[65472], train loss: 34.215158, valid precision: 0.871400, valid loss: 65.667766
epoch{186}, iter[65824], train loss: 33.587288, valid precision: 0.867200, valid loss: 67.766165
epoch{187}, iter[66176], train loss: 33.414485, valid precision: 0.867000, valid loss: 69.327469
epoch{188}, iter[66528], train loss: 33.979025, valid precision: 0.864600, valid loss: 70.141115
epoch{189}, iter[66880], train loss: 33.362971, valid precision: 0.868800, valid loss: 67.754793
epoch{190}, iter[67232], train loss: 33.865412, valid precision: 0.869200, valid loss: 67.768731
epoch{191}, iter[67584], train loss: 33.809569, valid precision: 0.869200, valid loss: 68.962434
epoch{192}, iter[67936], train loss: 33.355988, valid precision: 0.865600, valid loss: 68.710287
epoch{193}, iter[68288], train loss: 33.607055, valid precision: 0.862600, valid loss: 68.781967
epoch{194}, iter[68640], train loss: 33.090828, valid precision: 0.866400, valid loss: 68.771027
epoch{195}, iter[68992], train loss: 33.359634, valid precision: 0.865200, valid loss: 69.610212
epoch{196}, iter[69344], train loss: 33.501332, valid precision: 0.865000, valid loss: 68.510701
epoch{197}, iter[69696], train loss: 33.382191, valid precision: 0.863200, valid loss: 69.187897
epoch{198}, iter[70048], train loss: 33.215508, valid precision: 0.869600, valid loss: 68.600338
epoch{199}, iter[70400], train loss: 33.339184, valid precision: 0.867600, valid loss: 70.470562
epoch{200}, iter[70752], train loss: 32.974589, valid precision: 0.865400, valid loss: 69.791115
epoch{201}, iter[71104], train loss: 33.179491, valid precision: 0.864400, valid loss: 70.774352
epoch{202}, iter[71456], train loss: 32.719903, valid precision: 0.867200, valid loss: 69.335071
epoch{203}, iter[71808], train loss: 32.602006, valid precision: 0.868600, valid loss: 69.330363
epoch{204}, iter[72160], train loss: 32.975924, valid precision: 0.865600, valid loss: 68.418477
epoch{205}, iter[72512], train loss: 32.833197, valid precision: 0.866400, valid loss: 69.729404
epoch{206}, iter[72864], train loss: 32.569648, valid precision: 0.864800, valid loss: 69.889944
epoch{207}, iter[73216], train loss: 32.795597, valid precision: 0.870200, valid loss: 68.225516
epoch{208}, iter[73568], train loss: 32.426969, valid precision: 0.865600, valid loss: 68.059921
epoch{209}, iter[73920], train loss: 32.461546, valid precision: 0.872200, valid loss: 67.286959
epoch{210}, iter[74272], train loss: 32.139177, valid precision: 0.866800, valid loss: 68.137193
epoch{211}, iter[74624], train loss: 32.154239, valid precision: 0.865600, valid loss: 70.433243
epoch{212}, iter[74976], train loss: 33.018801, valid precision: 0.870400, valid loss: 67.304453
epoch{213}, iter[75328], train loss: 32.197059, valid precision: 0.872200, valid loss: 69.384070
epoch{214}, iter[75680], train loss: 32.370213, valid precision: 0.872600, valid loss: 68.331259
epoch{215}, iter[76032], train loss: 32.308176, valid precision: 0.871600, valid loss: 67.191701
epoch{216}, iter[76384], train loss: 32.603521, valid precision: 0.861600, valid loss: 71.745566
epoch{217}, iter[76736], train loss: 32.143569, valid precision: 0.869600, valid loss: 68.932138
epoch{218}, iter[77088], train loss: 32.830389, valid precision: 0.869200, valid loss: 68.490109
epoch{219}, iter[77440], train loss: 32.317332, valid precision: 0.867800, valid loss: 68.331125
epoch{220}, iter[77792], train loss: 32.150796, valid precision: 0.868400, valid loss: 67.364166
epoch{221}, iter[78144], train loss: 32.366583, valid precision: 0.865800, valid loss: 67.333205
epoch{222}, iter[78496], train loss: 31.982176, valid precision: 0.867200, valid loss: 68.839459
epoch{223}, iter[78848], train loss: 32.150313, valid precision: 0.867000, valid loss: 68.169927
epoch{224}, iter[79200], train loss: 32.105488, valid precision: 0.867800, valid loss: 70.041893
epoch{225}, iter[79552], train loss: 31.418534, valid precision: 0.875600, valid loss: 68.042280
epoch{226}, iter[79904], train loss: 32.308401, valid precision: 0.866800, valid loss: 68.518166
epoch{227}, iter[80256], train loss: 32.019656, valid precision: 0.864600, valid loss: 69.303921
epoch{228}, iter[80608], train loss: 31.716629, valid precision: 0.869600, valid loss: 70.424766
epoch{229}, iter[80960], train loss: 32.013522, valid precision: 0.866600, valid loss: 71.202436
epoch{230}, iter[81312], train loss: 31.957913, valid precision: 0.873800, valid loss: 68.418640
epoch{231}, iter[81664], train loss: 31.732076, valid precision: 0.864800, valid loss: 69.987621
epoch{232}, iter[82016], train loss: 31.851785, valid precision: 0.863000, valid loss: 70.442852
epoch{233}, iter[82368], train loss: 31.677225, valid precision: 0.863800, valid loss: 70.453245
epoch{234}, iter[82720], train loss: 31.720005, valid precision: 0.858600, valid loss: 71.833850
epoch{235}, iter[83072], train loss: 31.634661, valid precision: 0.862000, valid loss: 71.161715
epoch{236}, iter[83424], train loss: 31.781615, valid precision: 0.870400, valid loss: 69.585612
epoch{237}, iter[83776], train loss: 31.213239, valid precision: 0.871800, valid loss: 69.374139
epoch{238}, iter[84128], train loss: 31.175209, valid precision: 0.868000, valid loss: 68.651012
epoch{239}, iter[84480], train loss: 31.203334, valid precision: 0.869000, valid loss: 69.218974
epoch{240}, iter[84832], train loss: 31.229250, valid precision: 0.860400, valid loss: 71.818864
epoch{241}, iter[85184], train loss: 32.201291, valid precision: 0.867800, valid loss: 69.834982
epoch{242}, iter[85536], train loss: 31.920848, valid precision: 0.866800, valid loss: 68.580119
epoch{243}, iter[85888], train loss: 31.363217, valid precision: 0.863800, valid loss: 71.675374
epoch{244}, iter[86240], train loss: 31.462217, valid precision: 0.868200, valid loss: 69.145413
epoch{245}, iter[86592], train loss: 31.220377, valid precision: 0.865000, valid loss: 70.756674
epoch{246}, iter[86944], train loss: 30.818898, valid precision: 0.859800, valid loss: 73.075134
epoch{247}, iter[87296], train loss: 31.196546, valid precision: 0.868600, valid loss: 71.461765
epoch{248}, iter[87648], train loss: 30.884962, valid precision: 0.864200, valid loss: 71.041174
epoch{249}, iter[88000], train loss: 31.278910, valid precision: 0.867800, valid loss: 69.854092
epoch{250}, iter[88352], train loss: 31.054896, valid precision: 0.864600, valid loss: 70.125811
epoch{251}, iter[88704], train loss: 31.882232, valid precision: 0.864600, valid loss: 68.188725
epoch{252}, iter[89056], train loss: 31.080950, valid precision: 0.859600, valid loss: 71.461127
epoch{253}, iter[89408], train loss: 30.613346, valid precision: 0.859000, valid loss: 72.057602
epoch{254}, iter[89760], train loss: 30.493352, valid precision: 0.864200, valid loss: 72.504603
epoch{255}, iter[90112], train loss: 32.016260, valid precision: 0.869000, valid loss: 69.610456
epoch{256}, iter[90464], train loss: 31.496284, valid precision: 0.865400, valid loss: 69.213249
epoch{257}, iter[90816], train loss: 31.391696, valid precision: 0.864600, valid loss: 69.554834
epoch{258}, iter[91168], train loss: 30.992488, valid precision: 0.862800, valid loss: 71.151473
epoch{259}, iter[91520], train loss: 30.726514, valid precision: 0.863800, valid loss: 70.523064
