nohup: ignoring input
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:83:00.0
Total memory: 11.90GiB
Free memory: 3.19GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:83:00.0)
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 2205 get requests, put_count=2139 evicted_count=1000 eviction_rate=0.467508 and unsatisfied allocation rate=0.528798
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:259] Raising pool_size_limit_ from 100 to 110
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 7938 get requests, put_count=7934 evicted_count=1000 eviction_rate=0.12604 and unsatisfied allocation rate=0.129378
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:259] Raising pool_size_limit_ from 256 to 281
epoch{0}, iter[352], train loss: 215.143634, valid precision: 0.525200, valid loss: 172.084672
epoch{30}, iter[10912], train loss: 51.047200, valid precision: 0.860000, valid loss: 63.847545
epoch{31}, iter[11264], train loss: 50.215801, valid precision: 0.859400, valid loss: 63.591265
epoch{32}, iter[11616], train loss: 50.014757, valid precision: 0.861200, valid loss: 64.086221
epoch{33}, iter[11968], train loss: 49.324062, valid precision: 0.857600, valid loss: 64.047048
epoch{34}, iter[12320], train loss: 49.247197, valid precision: 0.860400, valid loss: 66.899095
epoch{35}, iter[12672], train loss: 49.209617, valid precision: 0.859800, valid loss: 65.466725
epoch{36}, iter[13024], train loss: 48.587432, valid precision: 0.864800, valid loss: 63.815739
epoch{37}, iter[13376], train loss: 47.790091, valid precision: 0.863600, valid loss: 66.164836
epoch{38}, iter[13728], train loss: 48.086158, valid precision: 0.865200, valid loss: 64.642734
epoch{39}, iter[14080], train loss: 47.380896, valid precision: 0.864000, valid loss: 64.213386
epoch{40}, iter[14432], train loss: 46.928275, valid precision: 0.874000, valid loss: 62.718777
epoch{41}, iter[14784], train loss: 46.827512, valid precision: 0.864800, valid loss: 67.306049
epoch{42}, iter[15136], train loss: 47.080114, valid precision: 0.869200, valid loss: 64.523308
epoch{43}, iter[15488], train loss: 46.932661, valid precision: 0.868800, valid loss: 65.226501
epoch{44}, iter[15840], train loss: 46.094208, valid precision: 0.866600, valid loss: 65.126491
epoch{45}, iter[16192], train loss: 46.754082, valid precision: 0.871400, valid loss: 64.549090
epoch{46}, iter[16544], train loss: 45.444988, valid precision: 0.867600, valid loss: 65.583869
epoch{47}, iter[16896], train loss: 45.148276, valid precision: 0.872200, valid loss: 67.073560
epoch{48}, iter[17248], train loss: 45.598644, valid precision: 0.874600, valid loss: 65.015711
epoch{49}, iter[17600], train loss: 44.999189, valid precision: 0.868200, valid loss: 68.088413
epoch{50}, iter[17952], train loss: 45.199814, valid precision: 0.868400, valid loss: 66.124196
epoch{51}, iter[18304], train loss: 44.660818, valid precision: 0.871000, valid loss: 65.361032
epoch{52}, iter[18656], train loss: 44.661119, valid precision: 0.870800, valid loss: 67.234029
epoch{53}, iter[19008], train loss: 45.117675, valid precision: 0.868000, valid loss: 67.312040
epoch{54}, iter[19360], train loss: 44.608058, valid precision: 0.872000, valid loss: 67.225328
epoch{55}, iter[19712], train loss: 44.676795, valid precision: 0.869000, valid loss: 66.902280
epoch{56}, iter[20064], train loss: 44.672067, valid precision: 0.878600, valid loss: 64.028863
epoch{57}, iter[20416], train loss: 44.252284, valid precision: 0.875800, valid loss: 64.471330
epoch{58}, iter[20768], train loss: 44.331678, valid precision: 0.873000, valid loss: 67.186827
epoch{59}, iter[21120], train loss: 43.598806, valid precision: 0.872000, valid loss: 67.546701
epoch{60}, iter[21472], train loss: 43.671518, valid precision: 0.872400, valid loss: 67.051349
epoch{61}, iter[21824], train loss: 44.050460, valid precision: 0.875400, valid loss: 64.566788
epoch{62}, iter[22176], train loss: 43.305465, valid precision: 0.878400, valid loss: 64.783043
epoch{63}, iter[22528], train loss: 43.676894, valid precision: 0.877200, valid loss: 64.690017
epoch{64}, iter[22880], train loss: 43.063369, valid precision: 0.874200, valid loss: 66.147901
epoch{65}, iter[23232], train loss: 43.549357, valid precision: 0.886000, valid loss: 64.583611
epoch{66}, iter[23584], train loss: 42.611913, valid precision: 0.877600, valid loss: 64.805233
epoch{67}, iter[23936], train loss: 43.123938, valid precision: 0.875000, valid loss: 65.996403
epoch{68}, iter[24288], train loss: 42.996633, valid precision: 0.880800, valid loss: 65.484933
epoch{69}, iter[24640], train loss: 43.064833, valid precision: 0.882200, valid loss: 65.445580
epoch{70}, iter[24992], train loss: 42.544854, valid precision: 0.876600, valid loss: 66.649054
epoch{71}, iter[25344], train loss: 42.385083, valid precision: 0.878400, valid loss: 67.201229
epoch{72}, iter[25696], train loss: 42.603177, valid precision: 0.879200, valid loss: 67.366627
epoch{73}, iter[26048], train loss: 42.497078, valid precision: 0.879600, valid loss: 66.503860
epoch{74}, iter[26400], train loss: 42.494700, valid precision: 0.878800, valid loss: 66.207211
epoch{75}, iter[26752], train loss: 41.702299, valid precision: 0.877000, valid loss: 69.096697
epoch{76}, iter[27104], train loss: 42.271409, valid precision: 0.881000, valid loss: 66.849356
epoch{77}, iter[27456], train loss: 42.358696, valid precision: 0.874600, valid loss: 68.790340
epoch{78}, iter[27808], train loss: 42.591195, valid precision: 0.873600, valid loss: 67.123466
epoch{79}, iter[28160], train loss: 41.793536, valid precision: 0.881800, valid loss: 65.933096
epoch{80}, iter[28512], train loss: 41.662367, valid precision: 0.880800, valid loss: 66.798679
epoch{81}, iter[28864], train loss: 42.186798, valid precision: 0.882000, valid loss: 66.124853
epoch{82}, iter[29216], train loss: 41.604828, valid precision: 0.877000, valid loss: 67.901898
epoch{83}, iter[29568], train loss: 41.855788, valid precision: 0.881800, valid loss: 68.534493
epoch{84}, iter[29920], train loss: 41.796158, valid precision: 0.879600, valid loss: 67.523841
epoch{85}, iter[30272], train loss: 41.745072, valid precision: 0.883000, valid loss: 66.801480
epoch{86}, iter[30624], train loss: 40.843815, valid precision: 0.881800, valid loss: 68.407459
epoch{87}, iter[30976], train loss: 41.062165, valid precision: 0.884600, valid loss: 68.280789
epoch{88}, iter[31328], train loss: 41.580068, valid precision: 0.877200, valid loss: 68.920762
epoch{89}, iter[31680], train loss: 41.257525, valid precision: 0.881800, valid loss: 66.186534
epoch{90}, iter[32032], train loss: 41.219743, valid precision: 0.883000, valid loss: 68.076025
epoch{91}, iter[32384], train loss: 41.266767, valid precision: 0.875400, valid loss: 70.462450
epoch{92}, iter[32736], train loss: 41.129013, valid precision: 0.882200, valid loss: 67.553677
epoch{93}, iter[33088], train loss: 41.621899, valid precision: 0.882400, valid loss: 66.041625
epoch{94}, iter[33440], train loss: 40.789839, valid precision: 0.882200, valid loss: 68.989503
epoch{95}, iter[33792], train loss: 41.363772, valid precision: 0.882600, valid loss: 68.647751
epoch{96}, iter[34144], train loss: 41.323061, valid precision: 0.885200, valid loss: 67.233645
epoch{97}, iter[34496], train loss: 40.638035, valid precision: 0.875600, valid loss: 70.964638
epoch{98}, iter[34848], train loss: 40.756457, valid precision: 0.882600, valid loss: 67.980644
epoch{99}, iter[35200], train loss: 40.852624, valid precision: 0.884800, valid loss: 68.064992
epoch{100}, iter[35552], train loss: 40.920120, valid precision: 0.880000, valid loss: 68.087273
epoch{101}, iter[35904], train loss: 40.825614, valid precision: 0.880200, valid loss: 68.203880
epoch{102}, iter[36256], train loss: 40.562798, valid precision: 0.883800, valid loss: 67.837632
epoch{103}, iter[36608], train loss: 40.956849, valid precision: 0.886400, valid loss: 68.710759
epoch{104}, iter[36960], train loss: 40.460857, valid precision: 0.883600, valid loss: 68.056033
epoch{105}, iter[37312], train loss: 40.509971, valid precision: 0.880200, valid loss: 69.006056
epoch{106}, iter[37664], train loss: 40.715510, valid precision: 0.882800, valid loss: 69.197798
epoch{107}, iter[38016], train loss: 40.775139, valid precision: 0.882400, valid loss: 68.104960
epoch{108}, iter[38368], train loss: 40.078462, valid precision: 0.879200, valid loss: 68.261925
epoch{109}, iter[38720], train loss: 39.903631, valid precision: 0.878200, valid loss: 70.646043
epoch{110}, iter[39072], train loss: 40.418750, valid precision: 0.882400, valid loss: 67.779222
epoch{111}, iter[39424], train loss: 40.124749, valid precision: 0.884000, valid loss: 68.333986
epoch{112}, iter[39776], train loss: 40.464740, valid precision: 0.880600, valid loss: 68.639733
epoch{113}, iter[40128], train loss: 40.337023, valid precision: 0.881000, valid loss: 68.678700
epoch{114}, iter[40480], train loss: 40.591732, valid precision: 0.881400, valid loss: 68.864228
epoch{115}, iter[40832], train loss: 39.362660, valid precision: 0.885400, valid loss: 68.672211
epoch{116}, iter[41184], train loss: 39.628111, valid precision: 0.878800, valid loss: 69.735206
epoch{117}, iter[41536], train loss: 40.466849, valid precision: 0.883600, valid loss: 69.925444
epoch{118}, iter[41888], train loss: 39.769660, valid precision: 0.874800, valid loss: 71.953487
epoch{119}, iter[42240], train loss: 39.910156, valid precision: 0.880400, valid loss: 68.809953
epoch{120}, iter[42592], train loss: 39.533823, valid precision: 0.881800, valid loss: 69.964553
epoch{121}, iter[42944], train loss: 40.111751, valid precision: 0.882200, valid loss: 69.446166
epoch{122}, iter[43296], train loss: 39.826522, valid precision: 0.885400, valid loss: 69.139077
epoch{123}, iter[43648], train loss: 39.737637, valid precision: 0.885000, valid loss: 69.007137
epoch{124}, iter[44000], train loss: 39.624947, valid precision: 0.880000, valid loss: 68.791939
epoch{125}, iter[44352], train loss: 39.637166, valid precision: 0.885000, valid loss: 69.824101
epoch{126}, iter[44704], train loss: 39.621680, valid precision: 0.884600, valid loss: 69.436213
epoch{127}, iter[45056], train loss: 39.537983, valid precision: 0.883000, valid loss: 68.816010
epoch{128}, iter[45408], train loss: 39.497639, valid precision: 0.883800, valid loss: 69.540644
epoch{129}, iter[45760], train loss: 39.461615, valid precision: 0.883400, valid loss: 69.883264
epoch{130}, iter[46112], train loss: 39.304015, valid precision: 0.884200, valid loss: 69.426761
epoch{131}, iter[46464], train loss: 39.059284, valid precision: 0.884400, valid loss: 68.401782
epoch{132}, iter[46816], train loss: 39.283568, valid precision: 0.881000, valid loss: 69.815979
epoch{133}, iter[47168], train loss: 40.017655, valid precision: 0.883200, valid loss: 69.721142
epoch{134}, iter[47520], train loss: 39.636461, valid precision: 0.887000, valid loss: 67.082408
epoch{135}, iter[47872], train loss: 39.349929, valid precision: 0.886200, valid loss: 68.122874
epoch{136}, iter[48224], train loss: 39.438579, valid precision: 0.882000, valid loss: 69.589574
epoch{137}, iter[48576], train loss: 39.317781, valid precision: 0.878600, valid loss: 71.483332
epoch{138}, iter[48928], train loss: 39.353031, valid precision: 0.880600, valid loss: 69.786139
epoch{139}, iter[49280], train loss: 38.816052, valid precision: 0.880600, valid loss: 70.048093
epoch{140}, iter[49632], train loss: 39.362776, valid precision: 0.876400, valid loss: 72.548158
epoch{141}, iter[49984], train loss: 39.147036, valid precision: 0.884800, valid loss: 69.770304
epoch{142}, iter[50336], train loss: 35.081150, valid precision: 0.900000, valid loss: 63.837468
epoch{143}, iter[50688], train loss: 31.915693, valid precision: 0.894200, valid loss: 67.385820
epoch{144}, iter[51040], train loss: 31.918959, valid precision: 0.887800, valid loss: 68.682509
epoch{145}, iter[51392], train loss: 31.009801, valid precision: 0.892200, valid loss: 68.047034
epoch{146}, iter[51744], train loss: 30.769792, valid precision: 0.894000, valid loss: 67.108980
epoch{147}, iter[52096], train loss: 30.387118, valid precision: 0.892800, valid loss: 68.933393
epoch{148}, iter[52448], train loss: 30.510517, valid precision: 0.895600, valid loss: 69.372251
epoch{149}, iter[52800], train loss: 29.380885, valid precision: 0.894000, valid loss: 70.398184
epoch{150}, iter[53152], train loss: 29.013717, valid precision: 0.889800, valid loss: 70.148749
epoch{151}, iter[53504], train loss: 29.144655, valid precision: 0.894000, valid loss: 68.874748
epoch{152}, iter[53856], train loss: 29.395448, valid precision: 0.893000, valid loss: 68.027285
epoch{153}, iter[54208], train loss: 28.456919, valid precision: 0.896800, valid loss: 67.265632
epoch{154}, iter[54560], train loss: 28.428518, valid precision: 0.890800, valid loss: 67.350432
epoch{155}, iter[54912], train loss: 28.065498, valid precision: 0.891400, valid loss: 70.198215
epoch{156}, iter[55264], train loss: 28.030929, valid precision: 0.894800, valid loss: 68.396355
epoch{157}, iter[55616], train loss: 27.995310, valid precision: 0.889600, valid loss: 71.019329
epoch{158}, iter[55968], train loss: 28.055292, valid precision: 0.891000, valid loss: 71.125976
epoch{159}, iter[56320], train loss: 28.250300, valid precision: 0.889800, valid loss: 70.103782
epoch{160}, iter[56672], train loss: 27.908360, valid precision: 0.896000, valid loss: 67.956820
epoch{161}, iter[57024], train loss: 27.361712, valid precision: 0.890800, valid loss: 70.260880
epoch{162}, iter[57376], train loss: 27.175517, valid precision: 0.892600, valid loss: 67.705650
epoch{163}, iter[57728], train loss: 26.687369, valid precision: 0.897400, valid loss: 67.288603
epoch{164}, iter[58080], train loss: 27.373056, valid precision: 0.892800, valid loss: 68.993807
epoch{165}, iter[58432], train loss: 26.682300, valid precision: 0.896000, valid loss: 67.855283
epoch{166}, iter[58784], train loss: 26.637387, valid precision: 0.895400, valid loss: 68.033974
epoch{167}, iter[59136], train loss: 26.950761, valid precision: 0.893000, valid loss: 69.936499
epoch{168}, iter[59488], train loss: 26.322201, valid precision: 0.889200, valid loss: 71.546570
epoch{169}, iter[59840], train loss: 26.593125, valid precision: 0.892200, valid loss: 68.155824
epoch{170}, iter[60192], train loss: 26.214983, valid precision: 0.890600, valid loss: 69.745510
epoch{171}, iter[60544], train loss: 26.320275, valid precision: 0.897000, valid loss: 67.602768
epoch{172}, iter[60896], train loss: 26.238558, valid precision: 0.890200, valid loss: 69.244243
epoch{173}, iter[61248], train loss: 26.039370, valid precision: 0.893000, valid loss: 70.250228
epoch{174}, iter[61600], train loss: 26.345319, valid precision: 0.894200, valid loss: 69.736469
epoch{175}, iter[61952], train loss: 26.141224, valid precision: 0.890000, valid loss: 70.598203
epoch{176}, iter[62304], train loss: 25.743431, valid precision: 0.888000, valid loss: 73.303892
epoch{177}, iter[62656], train loss: 25.796109, valid precision: 0.892800, valid loss: 69.867105
epoch{178}, iter[63008], train loss: 25.742701, valid precision: 0.889800, valid loss: 70.536876
epoch{179}, iter[63360], train loss: 25.485342, valid precision: 0.892600, valid loss: 69.544255
epoch{180}, iter[63712], train loss: 26.012828, valid precision: 0.892000, valid loss: 69.663168
epoch{181}, iter[64064], train loss: 25.372562, valid precision: 0.891400, valid loss: 71.003458
epoch{182}, iter[64416], train loss: 25.042197, valid precision: 0.893600, valid loss: 69.229534
epoch{183}, iter[64768], train loss: 25.492681, valid precision: 0.889400, valid loss: 72.394676
epoch{184}, iter[65120], train loss: 25.121258, valid precision: 0.892800, valid loss: 69.605360
epoch{185}, iter[65472], train loss: 24.991920, valid precision: 0.890400, valid loss: 67.839643
epoch{186}, iter[65824], train loss: 24.911014, valid precision: 0.888400, valid loss: 70.891318
epoch{187}, iter[66176], train loss: 25.107165, valid precision: 0.890800, valid loss: 69.118795
epoch{188}, iter[66528], train loss: 25.282093, valid precision: 0.893800, valid loss: 68.074353
epoch{189}, iter[66880], train loss: 25.388817, valid precision: 0.893000, valid loss: 66.780824
epoch{190}, iter[67232], train loss: 24.383616, valid precision: 0.897200, valid loss: 69.354123
epoch{191}, iter[67584], train loss: 25.148330, valid precision: 0.894800, valid loss: 67.387725
epoch{192}, iter[67936], train loss: 24.776285, valid precision: 0.888800, valid loss: 70.798902
epoch{193}, iter[68288], train loss: 25.045524, valid precision: 0.888000, valid loss: 69.916117
epoch{194}, iter[68640], train loss: 24.575473, valid precision: 0.888600, valid loss: 69.065169
epoch{195}, iter[68992], train loss: 24.788443, valid precision: 0.896800, valid loss: 70.227740
epoch{196}, iter[69344], train loss: 24.337733, valid precision: 0.893200, valid loss: 68.913121
epoch{197}, iter[69696], train loss: 24.607919, valid precision: 0.883800, valid loss: 72.557961
epoch{198}, iter[70048], train loss: 25.090141, valid precision: 0.894600, valid loss: 68.611109
epoch{199}, iter[70400], train loss: 24.295634, valid precision: 0.894800, valid loss: 68.704929
epoch{200}, iter[70752], train loss: 24.964756, valid precision: 0.884000, valid loss: 71.790041
epoch{201}, iter[71104], train loss: 24.620772, valid precision: 0.893000, valid loss: 65.566654
epoch{202}, iter[71456], train loss: 24.373762, valid precision: 0.891800, valid loss: 68.460369
epoch{203}, iter[71808], train loss: 24.401734, valid precision: 0.890400, valid loss: 68.892852
epoch{204}, iter[72160], train loss: 24.443931, valid precision: 0.891000, valid loss: 68.092415
epoch{205}, iter[72512], train loss: 24.289455, valid precision: 0.891600, valid loss: 70.078348
epoch{206}, iter[72864], train loss: 23.869964, valid precision: 0.889800, valid loss: 71.769466
epoch{207}, iter[73216], train loss: 24.204326, valid precision: 0.888800, valid loss: 69.281788
epoch{208}, iter[73568], train loss: 23.972248, valid precision: 0.893400, valid loss: 67.042469
epoch{209}, iter[73920], train loss: 24.382656, valid precision: 0.891200, valid loss: 69.867139
epoch{210}, iter[74272], train loss: 24.499002, valid precision: 0.891000, valid loss: 68.341002
epoch{211}, iter[74624], train loss: 24.057959, valid precision: 0.892400, valid loss: 69.743048
epoch{212}, iter[74976], train loss: 24.005806, valid precision: 0.892000, valid loss: 67.224357
epoch{213}, iter[75328], train loss: 23.856000, valid precision: 0.888800, valid loss: 69.145959
epoch{214}, iter[75680], train loss: 23.964360, valid precision: 0.893200, valid loss: 68.562469
epoch{215}, iter[76032], train loss: 24.346520, valid precision: 0.896000, valid loss: 67.787032
epoch{216}, iter[76384], train loss: 23.944989, valid precision: 0.889400, valid loss: 69.298086
epoch{217}, iter[76736], train loss: 23.478939, valid precision: 0.889200, valid loss: 71.288969
epoch{218}, iter[77088], train loss: 23.996959, valid precision: 0.890000, valid loss: 66.776690
epoch{219}, iter[77440], train loss: 24.036779, valid precision: 0.890600, valid loss: 66.438874
epoch{220}, iter[77792], train loss: 23.786087, valid precision: 0.891600, valid loss: 68.607557
epoch{221}, iter[78144], train loss: 23.930536, valid precision: 0.883800, valid loss: 70.077745
epoch{222}, iter[78496], train loss: 23.942680, valid precision: 0.890800, valid loss: 65.643251
epoch{223}, iter[78848], train loss: 23.459300, valid precision: 0.886800, valid loss: 70.766131
epoch{224}, iter[79200], train loss: 23.928838, valid precision: 0.885600, valid loss: 72.058454
epoch{225}, iter[79552], train loss: 23.561720, valid precision: 0.891000, valid loss: 70.569753
epoch{226}, iter[79904], train loss: 23.886982, valid precision: 0.890200, valid loss: 70.000578
epoch{227}, iter[80256], train loss: 23.015767, valid precision: 0.889600, valid loss: 72.376148
epoch{228}, iter[80608], train loss: 24.032104, valid precision: 0.889600, valid loss: 67.986421
epoch{229}, iter[80960], train loss: 23.833268, valid precision: 0.881800, valid loss: 70.575970
epoch{230}, iter[81312], train loss: 23.320503, valid precision: 0.889600, valid loss: 71.064943
epoch{231}, iter[81664], train loss: 23.393006, valid precision: 0.894800, valid loss: 68.178882
epoch{232}, iter[82016], train loss: 23.975593, valid precision: 0.888000, valid loss: 68.962263
epoch{233}, iter[82368], train loss: 23.595925, valid precision: 0.890600, valid loss: 69.299746
epoch{234}, iter[82720], train loss: 23.588484, valid precision: 0.888200, valid loss: 68.348424
epoch{235}, iter[83072], train loss: 23.989105, valid precision: 0.890600, valid loss: 70.572108
epoch{236}, iter[83424], train loss: 22.910859, valid precision: 0.890000, valid loss: 69.994136
epoch{237}, iter[83776], train loss: 23.588472, valid precision: 0.887600, valid loss: 70.010867
epoch{238}, iter[84128], train loss: 23.336875, valid precision: 0.891200, valid loss: 69.221018
epoch{239}, iter[84480], train loss: 23.533005, valid precision: 0.892000, valid loss: 69.241618
epoch{240}, iter[84832], train loss: 23.177443, valid precision: 0.891000, valid loss: 67.150364
epoch{241}, iter[85184], train loss: 23.349926, valid precision: 0.892600, valid loss: 69.179880
epoch{242}, iter[85536], train loss: 23.288855, valid precision: 0.889200, valid loss: 70.284343
epoch{243}, iter[85888], train loss: 23.486876, valid precision: 0.886200, valid loss: 69.833706
epoch{244}, iter[86240], train loss: 23.330606, valid precision: 0.890200, valid loss: 69.785760
epoch{245}, iter[86592], train loss: 23.481985, valid precision: 0.891800, valid loss: 68.504803
epoch{246}, iter[86944], train loss: 23.558846, valid precision: 0.890200, valid loss: 69.532941
epoch{247}, iter[87296], train loss: 23.380127, valid precision: 0.892000, valid loss: 66.928797
epoch{248}, iter[87648], train loss: 23.286763, valid precision: 0.888000, valid loss: 66.747884
epoch{249}, iter[88000], train loss: 23.783943, valid precision: 0.893200, valid loss: 66.622261
epoch{250}, iter[88352], train loss: 22.620805, valid precision: 0.886000, valid loss: 71.815407
epoch{251}, iter[88704], train loss: 23.596681, valid precision: 0.890200, valid loss: 68.857577
epoch{252}, iter[89056], train loss: 23.378617, valid precision: 0.891800, valid loss: 66.871676
epoch{253}, iter[89408], train loss: 23.606998, valid precision: 0.893000, valid loss: 67.998993
