nohup: ignoring input
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:135] successfully opened CUDA library libcurand.so.8.0 locally
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE3 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN X (Pascal)
major: 6 minor: 1 memoryClockRate (GHz) 1.531
pciBusID 0000:83:00.0
Total memory: 11.90GiB
Free memory: 3.19GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN X (Pascal), pci bus id: 0000:83:00.0)
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 2295 get requests, put_count=1972 evicted_count=1000 eviction_rate=0.507099 and unsatisfied allocation rate=0.620044
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:259] Raising pool_size_limit_ from 100 to 110
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 3060 get requests, put_count=2943 evicted_count=1000 eviction_rate=0.339789 and unsatisfied allocation rate=0.372549
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:259] Raising pool_size_limit_ from 256 to 281
epoch{0}, iter[352], train loss: 222.840345, valid precision: 0.511000, valid loss: 175.459425
epoch{27}, iter[9856], train loss: 53.764289, valid precision: 0.861600, valid loss: 66.481131
epoch{28}, iter[10208], train loss: 53.506854, valid precision: 0.869200, valid loss: 64.412877
epoch{29}, iter[10560], train loss: 53.349739, valid precision: 0.867200, valid loss: 64.885794
epoch{30}, iter[10912], train loss: 52.123079, valid precision: 0.859000, valid loss: 68.447645
epoch{31}, iter[11264], train loss: 52.185194, valid precision: 0.861000, valid loss: 68.916084
epoch{32}, iter[11616], train loss: 52.078850, valid precision: 0.865000, valid loss: 67.542769
epoch{33}, iter[11968], train loss: 51.051607, valid precision: 0.859400, valid loss: 68.012488
epoch{34}, iter[12320], train loss: 50.521311, valid precision: 0.865600, valid loss: 65.838728
epoch{35}, iter[12672], train loss: 50.678162, valid precision: 0.867800, valid loss: 66.481409
epoch{36}, iter[13024], train loss: 50.300203, valid precision: 0.864400, valid loss: 67.935242
epoch{37}, iter[13376], train loss: 49.675658, valid precision: 0.868200, valid loss: 65.994742
epoch{38}, iter[13728], train loss: 49.314538, valid precision: 0.873600, valid loss: 65.098855
epoch{39}, iter[14080], train loss: 49.689786, valid precision: 0.873400, valid loss: 65.366470
epoch{40}, iter[14432], train loss: 49.415840, valid precision: 0.866200, valid loss: 66.913978
epoch{41}, iter[14784], train loss: 48.529503, valid precision: 0.868000, valid loss: 68.144793
epoch{42}, iter[15136], train loss: 48.514078, valid precision: 0.870600, valid loss: 67.098371
epoch{43}, iter[15488], train loss: 48.383431, valid precision: 0.874600, valid loss: 66.989854
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 11849085 get requests, put_count=11849095 evicted_count=13000 eviction_rate=0.00109713 and unsatisfied allocation rate=0.00110042
epoch{44}, iter[15840], train loss: 47.845861, valid precision: 0.879000, valid loss: 65.448574
epoch{45}, iter[16192], train loss: 47.288317, valid precision: 0.879800, valid loss: 66.575536
epoch{46}, iter[16544], train loss: 47.455521, valid precision: 0.875000, valid loss: 65.872718
epoch{47}, iter[16896], train loss: 46.852692, valid precision: 0.873600, valid loss: 67.607337
epoch{48}, iter[17248], train loss: 46.992120, valid precision: 0.879800, valid loss: 66.119871
epoch{49}, iter[17600], train loss: 47.182902, valid precision: 0.879400, valid loss: 65.266487
epoch{50}, iter[17952], train loss: 46.347490, valid precision: 0.881200, valid loss: 65.791392
epoch{51}, iter[18304], train loss: 46.633175, valid precision: 0.874400, valid loss: 68.555016
epoch{52}, iter[18656], train loss: 46.083135, valid precision: 0.877400, valid loss: 67.062640
epoch{53}, iter[19008], train loss: 47.112893, valid precision: 0.873600, valid loss: 68.479824
epoch{54}, iter[19360], train loss: 46.115801, valid precision: 0.869200, valid loss: 70.774798
epoch{55}, iter[19712], train loss: 46.024296, valid precision: 0.873800, valid loss: 68.986054
epoch{56}, iter[20064], train loss: 46.055444, valid precision: 0.881000, valid loss: 68.563939
epoch{57}, iter[20416], train loss: 45.600715, valid precision: 0.881200, valid loss: 66.112659
epoch{58}, iter[20768], train loss: 46.024119, valid precision: 0.878200, valid loss: 67.904166
epoch{59}, iter[21120], train loss: 45.215872, valid precision: 0.882000, valid loss: 65.659778
epoch{60}, iter[21472], train loss: 45.816084, valid precision: 0.870400, valid loss: 70.127230
epoch{61}, iter[21824], train loss: 44.946803, valid precision: 0.876600, valid loss: 71.380535
epoch{62}, iter[22176], train loss: 45.300392, valid precision: 0.882600, valid loss: 66.906324
epoch{63}, iter[22528], train loss: 45.887287, valid precision: 0.883200, valid loss: 66.744153
epoch{64}, iter[22880], train loss: 44.634313, valid precision: 0.876400, valid loss: 68.922076
epoch{65}, iter[23232], train loss: 45.082966, valid precision: 0.879200, valid loss: 67.483184
epoch{66}, iter[23584], train loss: 45.298130, valid precision: 0.882400, valid loss: 68.857062
epoch{67}, iter[23936], train loss: 44.206688, valid precision: 0.880600, valid loss: 69.275261
epoch{68}, iter[24288], train loss: 44.458722, valid precision: 0.882600, valid loss: 70.139908
epoch{69}, iter[24640], train loss: 44.734200, valid precision: 0.887800, valid loss: 66.991422
epoch{70}, iter[24992], train loss: 43.989218, valid precision: 0.877800, valid loss: 68.725201
epoch{71}, iter[25344], train loss: 44.050535, valid precision: 0.878200, valid loss: 73.150382
epoch{72}, iter[25696], train loss: 44.618021, valid precision: 0.879600, valid loss: 68.514118
epoch{73}, iter[26048], train loss: 43.603679, valid precision: 0.882200, valid loss: 69.815607
epoch{74}, iter[26400], train loss: 44.304362, valid precision: 0.885200, valid loss: 69.209998
epoch{75}, iter[26752], train loss: 44.258341, valid precision: 0.882000, valid loss: 70.337308
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 20517300 get requests, put_count=20517310 evicted_count=23000 eviction_rate=0.001121 and unsatisfied allocation rate=0.00112291
epoch{76}, iter[27104], train loss: 43.928508, valid precision: 0.882000, valid loss: 70.781568
epoch{77}, iter[27456], train loss: 44.157199, valid precision: 0.881000, valid loss: 70.578496
epoch{78}, iter[27808], train loss: 43.877665, valid precision: 0.874200, valid loss: 70.877999
epoch{79}, iter[28160], train loss: 43.599322, valid precision: 0.884200, valid loss: 70.350904
epoch{80}, iter[28512], train loss: 43.760544, valid precision: 0.881400, valid loss: 72.464378
epoch{81}, iter[28864], train loss: 43.943705, valid precision: 0.880800, valid loss: 70.953875
epoch{82}, iter[29216], train loss: 43.427770, valid precision: 0.876200, valid loss: 71.190766
epoch{83}, iter[29568], train loss: 42.765102, valid precision: 0.883600, valid loss: 72.793459
epoch{84}, iter[29920], train loss: 42.992593, valid precision: 0.882000, valid loss: 70.071692
epoch{85}, iter[30272], train loss: 43.336721, valid precision: 0.885200, valid loss: 68.152669
epoch{86}, iter[30624], train loss: 43.222055, valid precision: 0.883000, valid loss: 69.124928
epoch{87}, iter[30976], train loss: 42.584415, valid precision: 0.887400, valid loss: 68.766802
epoch{88}, iter[31328], train loss: 43.545404, valid precision: 0.885400, valid loss: 67.895502
epoch{89}, iter[31680], train loss: 43.072307, valid precision: 0.886200, valid loss: 70.099000
epoch{90}, iter[32032], train loss: 42.736108, valid precision: 0.890400, valid loss: 68.441252
epoch{91}, iter[32384], train loss: 42.930189, valid precision: 0.888000, valid loss: 68.951019
epoch{92}, iter[32736], train loss: 42.985385, valid precision: 0.884800, valid loss: 71.132715
epoch{93}, iter[33088], train loss: 42.933136, valid precision: 0.886200, valid loss: 69.638302
epoch{94}, iter[33440], train loss: 42.515179, valid precision: 0.884400, valid loss: 70.541136
epoch{95}, iter[33792], train loss: 42.680416, valid precision: 0.881600, valid loss: 70.539430
epoch{96}, iter[34144], train loss: 42.428361, valid precision: 0.886600, valid loss: 69.352124
epoch{97}, iter[34496], train loss: 42.492915, valid precision: 0.886600, valid loss: 69.596079
epoch{98}, iter[34848], train loss: 42.890814, valid precision: 0.886600, valid loss: 70.173047
epoch{99}, iter[35200], train loss: 42.507978, valid precision: 0.888400, valid loss: 69.222638
epoch{100}, iter[35552], train loss: 42.895002, valid precision: 0.889800, valid loss: 68.433163
epoch{101}, iter[35904], train loss: 42.581129, valid precision: 0.890200, valid loss: 68.304131
epoch{102}, iter[36256], train loss: 42.352411, valid precision: 0.882000, valid loss: 70.291480
epoch{103}, iter[36608], train loss: 42.659975, valid precision: 0.888600, valid loss: 70.094149
epoch{104}, iter[36960], train loss: 42.481512, valid precision: 0.886000, valid loss: 69.077574
epoch{105}, iter[37312], train loss: 42.190386, valid precision: 0.884600, valid loss: 70.119264
epoch{106}, iter[37664], train loss: 42.458963, valid precision: 0.884200, valid loss: 71.224890
epoch{107}, iter[38016], train loss: 41.759693, valid precision: 0.885600, valid loss: 70.553434
epoch{108}, iter[38368], train loss: 41.731648, valid precision: 0.888600, valid loss: 71.457499
epoch{109}, iter[38720], train loss: 41.903456, valid precision: 0.885200, valid loss: 71.947201
epoch{110}, iter[39072], train loss: 41.639284, valid precision: 0.884600, valid loss: 70.241384
epoch{111}, iter[39424], train loss: 42.407274, valid precision: 0.888600, valid loss: 69.490298
epoch{112}, iter[39776], train loss: 41.773260, valid precision: 0.890400, valid loss: 67.154544
epoch{113}, iter[40128], train loss: 41.986652, valid precision: 0.887400, valid loss: 68.284540
epoch{114}, iter[40480], train loss: 42.146592, valid precision: 0.894400, valid loss: 67.295287
epoch{115}, iter[40832], train loss: 41.359580, valid precision: 0.890600, valid loss: 69.573747
epoch{116}, iter[41184], train loss: 41.848371, valid precision: 0.887600, valid loss: 71.179780
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 31444560 get requests, put_count=31444570 evicted_count=33000 eviction_rate=0.00104947 and unsatisfied allocation rate=0.00105071
epoch{117}, iter[41536], train loss: 41.758668, valid precision: 0.890800, valid loss: 69.219832
epoch{118}, iter[41888], train loss: 41.663794, valid precision: 0.889400, valid loss: 68.724395
epoch{119}, iter[42240], train loss: 40.987591, valid precision: 0.890200, valid loss: 68.778388
epoch{120}, iter[42592], train loss: 41.650342, valid precision: 0.889000, valid loss: 69.965644
epoch{121}, iter[42944], train loss: 41.661814, valid precision: 0.885000, valid loss: 70.951445
epoch{122}, iter[43296], train loss: 41.897243, valid precision: 0.885200, valid loss: 72.109317
epoch{123}, iter[43648], train loss: 41.577873, valid precision: 0.888200, valid loss: 71.008458
epoch{124}, iter[44000], train loss: 41.130740, valid precision: 0.884000, valid loss: 70.973394
epoch{125}, iter[44352], train loss: 41.439148, valid precision: 0.886600, valid loss: 70.580346
epoch{126}, iter[44704], train loss: 41.209862, valid precision: 0.886800, valid loss: 71.998103
epoch{127}, iter[45056], train loss: 41.630754, valid precision: 0.886200, valid loss: 73.878236
epoch{128}, iter[45408], train loss: 40.944621, valid precision: 0.882200, valid loss: 71.602546
epoch{129}, iter[45760], train loss: 41.266767, valid precision: 0.895200, valid loss: 68.965965
epoch{130}, iter[46112], train loss: 41.105866, valid precision: 0.887600, valid loss: 69.328172
epoch{131}, iter[46464], train loss: 40.982225, valid precision: 0.891600, valid loss: 68.983125
epoch{132}, iter[46816], train loss: 41.203116, valid precision: 0.888800, valid loss: 70.587593
epoch{133}, iter[47168], train loss: 40.828688, valid precision: 0.891000, valid loss: 68.220497
epoch{134}, iter[47520], train loss: 40.992423, valid precision: 0.882400, valid loss: 70.698138
epoch{135}, iter[47872], train loss: 41.113293, valid precision: 0.886800, valid loss: 72.982035
epoch{136}, iter[48224], train loss: 40.382641, valid precision: 0.891200, valid loss: 70.679981
epoch{137}, iter[48576], train loss: 40.725930, valid precision: 0.885400, valid loss: 72.307168
epoch{138}, iter[48928], train loss: 40.466019, valid precision: 0.893400, valid loss: 71.154865
epoch{139}, iter[49280], train loss: 40.790693, valid precision: 0.893000, valid loss: 68.356193
epoch{140}, iter[49632], train loss: 40.699473, valid precision: 0.889000, valid loss: 70.512053
epoch{141}, iter[49984], train loss: 40.953491, valid precision: 0.884200, valid loss: 71.607152
epoch{142}, iter[50336], train loss: 35.724083, valid precision: 0.897000, valid loss: 67.392285
epoch{143}, iter[50688], train loss: 33.503842, valid precision: 0.899000, valid loss: 68.606687
epoch{144}, iter[51040], train loss: 33.253938, valid precision: 0.899800, valid loss: 68.976847
epoch{145}, iter[51392], train loss: 31.966230, valid precision: 0.899600, valid loss: 69.113980
epoch{146}, iter[51744], train loss: 31.942198, valid precision: 0.902000, valid loss: 68.408719
epoch{147}, iter[52096], train loss: 31.014283, valid precision: 0.902600, valid loss: 68.442748
epoch{148}, iter[52448], train loss: 31.075001, valid precision: 0.902000, valid loss: 68.569766
epoch{149}, iter[52800], train loss: 31.269053, valid precision: 0.898600, valid loss: 69.079850
epoch{150}, iter[53152], train loss: 30.119478, valid precision: 0.899400, valid loss: 69.489069
epoch{151}, iter[53504], train loss: 30.349033, valid precision: 0.900400, valid loss: 70.479681
epoch{152}, iter[53856], train loss: 30.054768, valid precision: 0.894400, valid loss: 70.782033
epoch{153}, iter[54208], train loss: 29.928850, valid precision: 0.903200, valid loss: 67.973589
epoch{154}, iter[54560], train loss: 29.349958, valid precision: 0.904200, valid loss: 68.066279
epoch{155}, iter[54912], train loss: 29.625436, valid precision: 0.897600, valid loss: 69.140983
epoch{156}, iter[55264], train loss: 28.567724, valid precision: 0.898800, valid loss: 69.274166
epoch{157}, iter[55616], train loss: 29.249319, valid precision: 0.905400, valid loss: 67.538116
epoch{158}, iter[55968], train loss: 28.720543, valid precision: 0.900000, valid loss: 67.250776
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 42760138 get requests, put_count=42760148 evicted_count=43000 eviction_rate=0.00100561 and unsatisfied allocation rate=0.00100652
epoch{159}, iter[56320], train loss: 28.480018, valid precision: 0.901200, valid loss: 67.025480
epoch{160}, iter[56672], train loss: 28.159074, valid precision: 0.901600, valid loss: 66.573256
epoch{161}, iter[57024], train loss: 27.893835, valid precision: 0.900600, valid loss: 67.968920
epoch{162}, iter[57376], train loss: 27.550396, valid precision: 0.895200, valid loss: 69.389193
epoch{163}, iter[57728], train loss: 28.097507, valid precision: 0.895000, valid loss: 69.769299
epoch{164}, iter[58080], train loss: 27.910325, valid precision: 0.897600, valid loss: 68.014614
epoch{165}, iter[58432], train loss: 27.248161, valid precision: 0.907200, valid loss: 66.618300
epoch{166}, iter[58784], train loss: 27.048811, valid precision: 0.895600, valid loss: 69.941882
epoch{167}, iter[59136], train loss: 27.702376, valid precision: 0.898400, valid loss: 66.126672
epoch{168}, iter[59488], train loss: 27.180631, valid precision: 0.898400, valid loss: 67.843707
epoch{169}, iter[59840], train loss: 27.123192, valid precision: 0.898600, valid loss: 68.227263
epoch{170}, iter[60192], train loss: 26.929515, valid precision: 0.902200, valid loss: 66.895374
epoch{171}, iter[60544], train loss: 26.725810, valid precision: 0.899600, valid loss: 67.249257
epoch{172}, iter[60896], train loss: 26.505202, valid precision: 0.900600, valid loss: 67.134610
epoch{173}, iter[61248], train loss: 26.980274, valid precision: 0.903600, valid loss: 68.554983
epoch{174}, iter[61600], train loss: 26.724458, valid precision: 0.899400, valid loss: 64.988213
epoch{175}, iter[61952], train loss: 26.506410, valid precision: 0.899200, valid loss: 66.387882
epoch{176}, iter[62304], train loss: 26.473483, valid precision: 0.902200, valid loss: 68.404277
epoch{177}, iter[62656], train loss: 25.842448, valid precision: 0.898200, valid loss: 68.521416
epoch{178}, iter[63008], train loss: 26.591248, valid precision: 0.897000, valid loss: 67.601994
epoch{179}, iter[63360], train loss: 25.890787, valid precision: 0.897600, valid loss: 68.761414
epoch{180}, iter[63712], train loss: 26.057396, valid precision: 0.898600, valid loss: 67.816224
epoch{181}, iter[64064], train loss: 26.104900, valid precision: 0.896800, valid loss: 68.284724
epoch{182}, iter[64416], train loss: 25.934625, valid precision: 0.891800, valid loss: 68.720546
epoch{183}, iter[64768], train loss: 26.167648, valid precision: 0.900000, valid loss: 66.758607
epoch{184}, iter[65120], train loss: 25.634875, valid precision: 0.896000, valid loss: 70.312493
epoch{185}, iter[65472], train loss: 25.765540, valid precision: 0.903800, valid loss: 63.658242
epoch{186}, iter[65824], train loss: 25.523281, valid precision: 0.897600, valid loss: 69.689955
epoch{187}, iter[66176], train loss: 25.437497, valid precision: 0.899800, valid loss: 68.617453
epoch{188}, iter[66528], train loss: 25.509952, valid precision: 0.897600, valid loss: 67.122260
epoch{189}, iter[66880], train loss: 25.419854, valid precision: 0.899600, valid loss: 65.024242
epoch{190}, iter[67232], train loss: 25.584111, valid precision: 0.898400, valid loss: 67.915735
epoch{191}, iter[67584], train loss: 25.579765, valid precision: 0.902000, valid loss: 66.319026
epoch{192}, iter[67936], train loss: 25.213703, valid precision: 0.900200, valid loss: 66.368922
epoch{193}, iter[68288], train loss: 24.915417, valid precision: 0.904200, valid loss: 66.568558
epoch{194}, iter[68640], train loss: 25.775085, valid precision: 0.899800, valid loss: 65.040594
epoch{195}, iter[68992], train loss: 24.991288, valid precision: 0.902000, valid loss: 64.451124
epoch{196}, iter[69344], train loss: 24.979921, valid precision: 0.904800, valid loss: 63.635854
epoch{197}, iter[69696], train loss: 24.882686, valid precision: 0.900800, valid loss: 67.027789
epoch{198}, iter[70048], train loss: 25.238210, valid precision: 0.896200, valid loss: 66.261786
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 53774258 get requests, put_count=53774268 evicted_count=53000 eviction_rate=0.000985602 and unsatisfied allocation rate=0.000986327
epoch{199}, iter[70400], train loss: 24.984775, valid precision: 0.896400, valid loss: 67.727305
epoch{200}, iter[70752], train loss: 25.315832, valid precision: 0.899600, valid loss: 66.667728
epoch{201}, iter[71104], train loss: 25.034473, valid precision: 0.897800, valid loss: 66.091482
epoch{202}, iter[71456], train loss: 24.857464, valid precision: 0.898200, valid loss: 67.334557
epoch{203}, iter[71808], train loss: 24.329024, valid precision: 0.897400, valid loss: 67.821058
epoch{204}, iter[72160], train loss: 24.619911, valid precision: 0.900800, valid loss: 66.685337
epoch{205}, iter[72512], train loss: 25.095859, valid precision: 0.900800, valid loss: 66.739035
epoch{206}, iter[72864], train loss: 24.655157, valid precision: 0.897600, valid loss: 66.377085
epoch{207}, iter[73216], train loss: 24.675350, valid precision: 0.896200, valid loss: 66.119418
epoch{208}, iter[73568], train loss: 24.625440, valid precision: 0.901600, valid loss: 64.012607
epoch{209}, iter[73920], train loss: 24.904085, valid precision: 0.898600, valid loss: 65.209481
epoch{210}, iter[74272], train loss: 24.579321, valid precision: 0.895800, valid loss: 67.813185
epoch{211}, iter[74624], train loss: 24.457464, valid precision: 0.901800, valid loss: 64.839837
epoch{212}, iter[74976], train loss: 24.792898, valid precision: 0.900200, valid loss: 64.893935
epoch{213}, iter[75328], train loss: 24.444213, valid precision: 0.896800, valid loss: 68.716095
epoch{214}, iter[75680], train loss: 24.682632, valid precision: 0.895800, valid loss: 68.204610
epoch{215}, iter[76032], train loss: 24.188769, valid precision: 0.898800, valid loss: 69.215895
epoch{216}, iter[76384], train loss: 24.380402, valid precision: 0.897800, valid loss: 67.367163
epoch{217}, iter[76736], train loss: 24.840723, valid precision: 0.905000, valid loss: 62.977160
epoch{218}, iter[77088], train loss: 24.090038, valid precision: 0.900000, valid loss: 66.469186
epoch{219}, iter[77440], train loss: 24.143373, valid precision: 0.900000, valid loss: 66.240168
epoch{220}, iter[77792], train loss: 24.282225, valid precision: 0.897800, valid loss: 65.686203
epoch{221}, iter[78144], train loss: 24.562134, valid precision: 0.897200, valid loss: 67.064777
epoch{222}, iter[78496], train loss: 24.433578, valid precision: 0.901200, valid loss: 64.548642
epoch{223}, iter[78848], train loss: 24.118676, valid precision: 0.899600, valid loss: 65.049860
epoch{224}, iter[79200], train loss: 24.386769, valid precision: 0.900600, valid loss: 64.919580
epoch{225}, iter[79552], train loss: 24.163308, valid precision: 0.900800, valid loss: 65.962496
epoch{226}, iter[79904], train loss: 24.246038, valid precision: 0.901600, valid loss: 65.983549
epoch{227}, iter[80256], train loss: 24.342592, valid precision: 0.902000, valid loss: 64.669723
epoch{228}, iter[80608], train loss: 24.001107, valid precision: 0.900200, valid loss: 65.479232
epoch{229}, iter[80960], train loss: 23.865927, valid precision: 0.900000, valid loss: 64.878721
epoch{230}, iter[81312], train loss: 24.454488, valid precision: 0.906400, valid loss: 62.970355
epoch{231}, iter[81664], train loss: 23.512221, valid precision: 0.901800, valid loss: 66.508163
I tensorflow/core/common_runtime/gpu/pool_allocator.cc:247] PoolAllocator: After 62549505 get requests, put_count=62549515 evicted_count=63000 eviction_rate=0.0010072 and unsatisfied allocation rate=0.00100783
epoch{232}, iter[82016], train loss: 24.011241, valid precision: 0.904600, valid loss: 65.239645
epoch{233}, iter[82368], train loss: 23.763595, valid precision: 0.900800, valid loss: 66.680975
epoch{234}, iter[82720], train loss: 24.400435, valid precision: 0.900000, valid loss: 65.566142
epoch{235}, iter[83072], train loss: 24.365448, valid precision: 0.890200, valid loss: 69.530529
epoch{236}, iter[83424], train loss: 24.049748, valid precision: 0.898600, valid loss: 65.987273
epoch{237}, iter[83776], train loss: 23.851697, valid precision: 0.896600, valid loss: 65.167916
